,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
109284,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,951017,1995-10-17,095741,CME,0,95,13789,963,0,0,8963,10020,9926,10020,3863,3769,6795,0,0,0,5087,4416,5087,4416,1708,2379,6994,963,0,0,3876,5604,4839,5604,2155,1390,     801,      15,       0,       0,     730,     547,     745,     547,      56,     254,100.0,7.0,0.0,0.0,65.0,72.7,72.0,72.7,28.0,27.3,100.0,0.0,0.0,0.0,74.9,65.0,74.9,65.0,25.1,35.0,100.0,13.8,0.0,0.0,55.4,80.1,69.2,80.1,30.8,19.9,14,2,0,0,8,5,10,5,12,0,0,0,7,5,7,5,8,2,0,0,4,3,6,3,49.6,71.0,67.1,72.7,48.3,64.4,63.0,66.1,58.3,61.6,74.9,65.0,58.3,61.6,74.9,65.0,57.9,80.1,69.2,80.1,51.3,70.1,59.2,70.1,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109241,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,960813,1996-08-13,095741,CME,0,95,19103,323,205,342,11691,13400,12356,13947,6747,5156,17655,323,205,342,11434,12738,12099,13285,5556,4370,1448,0,0,0,257,662,257,662,1191,786,    -120,     -58,     205,    -610,    -286,    1132,    -954,     727,     834,    -847,100.0,1.7,1.1,1.8,61.2,70.1,64.7,73.0,35.3,27.0,100.0,1.8,1.2,1.9,64.8,72.1,68.5,75.2,31.5,24.8,100.0,0.0,0.0,0.0,17.7,45.7,17.7,45.7,82.3,54.3,25,2,1,1,11,15,13,17,24,2,1,1,11,14,13,16,4,0,0,0,1,3,1,3,42.1,51.7,57.9,61.1,40.6,51.7,52.3,58.5,44.1,53.4,61.2,63.5,42.5,53.3,55.1,60.7,17.7,45.7,17.7,45.7,17.7,45.7,17.7,45.7,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109294,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,950808,1995-08-08,095741,CME,0,95,9993,2628,300,0,2710,7826,5338,8126,4655,1867,7921,2031,300,0,1894,6004,3925,6304,3996,1617,2072,597,0,0,816,1822,1413,1822,659,250,     705,    -357,       0,       0,     704,     711,     347,     711,     358,      -6,100.0,26.3,3.0,0.0,27.1,78.3,53.4,81.3,46.6,18.7,100.0,25.6,3.8,0.0,23.9,75.8,49.6,79.6,50.4,20.4,100.0,28.8,0.0,0.0,39.4,87.9,68.2,87.9,31.8,12.1,12,3,1,0,6,5,9,6,12,3,1,0,5,4,8,5,5,1,0,0,2,3,3,3,36.8,75.9,51.4,81.3,36.8,69.1,44.4,72.3,35.8,75.8,49.6,79.6,35.8,73.0,46.5,76.5,68.2,87.9,68.2,87.9,63.9,83.6,63.9,83.6,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109239,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,960827,1996-08-27,095741,CME,0,95,20514,1264,580,664,12313,12962,14241,14206,6273,6308,18517,1264,802,442,11590,12359,13296,13603,5221,4914,1997,222,0,0,723,603,945,603,1052,1394,     544,     717,     274,     -37,     377,    -506,    1057,    -269,    -513,     813,100.0,6.2,2.8,3.2,60.0,63.2,69.4,69.3,30.6,30.7,100.0,6.8,4.3,2.4,62.6,66.7,71.8,73.5,28.2,26.5,100.0,11.1,0.0,0.0,36.2,30.2,47.3,30.2,52.7,69.8,25,3,2,2,10,13,14,16,24,3,2,1,10,12,13,15,6,1,0,0,3,2,4,2,46.7,51.2,60.7,59.5,45.1,50.1,57.7,56.2,49.2,54.6,64.8,63.8,47.5,54.6,60.4,61.3,47.3,30.2,47.3,30.2,47.3,30.2,47.3,30.2,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109204,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970429,1997-04-29,095741,CME,0,95,30987,1930,809,685,20326,20929,22941,22423,8046,8564,30007,1930,809,685,20326,20436,22941,21930,7066,8077,980,0,0,0,0,493,0,493,980,487,   -1579,    -708,     609,     346,   -1054,   -3286,   -1416,   -2331,    -163,     752,100.0,6.2,2.6,2.2,65.6,67.5,74.0,72.4,26.0,27.6,100.0,6.4,2.7,2.3,67.7,68.1,76.5,73.1,23.5,26.9,100.0,0.0,0.0,0.0,0.0,50.3,0.0,50.3,100.0,49.7,32,5,3,2,10,20,16,25,32,5,3,2,10,20,16,25,2,0,0,0,0,2,0,2,42.7,38.5,64.1,50.8,32.1,28.7,45.2,36.9,44.1,38.1,66.2,50.8,33.1,28.8,47.6,37.3,0.0,50.3,0.0,50.3,0.0,50.3,0.0,50.3,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109203,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970506,1997-05-06,095741,CME,0,95,31579,2143,771,800,20936,21695,23879,23266,7700,8313,30476,2143,771,800,20694,21235,23637,22806,6839,7670,1103,0,0,0,242,460,242,460,861,643,     592,     213,     -38,     115,     610,     766,     938,     843,    -346,    -251,100.0,6.8,2.4,2.5,66.3,68.7,75.6,73.7,24.4,26.3,100.0,7.0,2.5,2.6,67.9,69.7,77.6,74.8,22.4,25.2,100.0,0.0,0.0,0.0,21.9,41.7,21.9,41.7,78.1,58.3,33,5,4,2,10,20,17,25,33,5,4,2,10,20,17,25,3,0,0,0,1,2,1,2,43.4,40.0,64.8,54.3,31.2,30.9,45.6,39.3,45.0,39.9,66.3,54.8,33.2,32.0,48.1,40.7,21.9,41.7,21.9,41.7,21.9,41.7,21.9,41.7,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109202,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970513,1997-05-13,095741,CME,0,95,35741,1370,1328,946,25692,24757,28008,27031,7733,8710,34101,1370,1328,946,25250,23803,27566,26077,6535,8024,1640,0,0,0,442,954,442,954,1198,686,    4162,    -773,     557,     146,    4756,    3062,    4129,    3765,      33,     397,100.0,3.8,3.7,2.6,71.9,69.3,78.4,75.6,21.6,24.4,100.0,4.0,3.9,2.8,74.0,69.8,80.8,76.5,19.2,23.5,100.0,0.0,0.0,0.0,27.0,58.2,27.0,58.2,73.0,41.8,36,4,5,2,15,20,21,25,36,4,5,2,15,20,21,25,4,0,0,0,1,3,1,3,46.6,39.6,66.5,52.2,32.8,29.0,44.2,37.6,48.8,38.7,68.4,51.9,35.1,28.9,47.7,37.9,27.0,58.2,27.0,58.2,27.0,58.2,27.0,58.2,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109201,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970520,1997-05-20,095741,CME,0,95,35508,1852,1197,925,24738,24699,27515,26821,7993,8687,33907,1852,1197,925,24048,23823,26825,25945,7082,7962,1601,0,0,0,690,876,690,876,911,725,    -233,     482,    -131,     -21,    -954,     -58,    -493,    -210,     260,     -23,100.0,5.2,3.4,2.6,69.7,69.6,77.5,75.5,22.5,24.5,100.0,5.5,3.5,2.7,70.9,70.3,79.1,76.5,20.9,23.5,100.0,0.0,0.0,0.0,43.1,54.7,43.1,54.7,56.9,45.3,35,5,4,2,12,21,19,26,35,5,4,2,12,21,19,26,5,0,0,0,2,3,2,3,46.2,37.8,65.7,53.8,33.9,29.1,44.1,36.8,48.4,37.0,66.8,53.7,35.7,29.4,47.0,37.4,43.1,54.7,43.1,54.7,43.1,54.7,43.1,54.7,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109200,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970527,1997-05-27,095741,CME,0,95,37397,2212,1708,823,26112,24991,29147,27522,8250,9875,34979,2212,1477,823,24420,23679,27455,25979,7524,9000,2418,0,231,0,1692,1312,1692,1543,726,875,    1889,     360,     511,    -102,    1374,     292,    1632,     701,     257,    1188,100.0,5.9,4.6,2.2,69.8,66.8,77.9,73.6,22.1,26.4,100.0,6.3,4.2,2.4,69.8,67.7,78.5,74.3,21.5,25.7,100.0,0.0,9.6,0.0,70.0,54.3,70.0,63.8,30.0,36.2,35,6,5,2,13,19,21,24,35,6,5,2,13,19,21,24,5,0,1,0,2,2,2,3,45.1,38.7,65.8,53.0,35.9,27.8,48.5,35.9,48.2,37.6,65.5,53.0,36.6,28.1,48.6,36.8,70.0,63.8,70.0,63.8,70.0,63.8,70.0,63.8,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109199,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970603,1997-06-03,095741,CME,0,95,38374,2302,1482,404,26465,27505,29171,29391,9203,8983,35663,2302,1251,404,24696,26002,27402,27657,8261,8006,2711,0,231,0,1769,1503,1769,1734,942,977,     977,      90,    -226,    -419,     353,    2514,      24,    1869,     953,    -892,100.0,6.0,3.9,1.1,69.0,71.7,76.0,76.6,24.0,23.4,100.0,6.5,3.5,1.1,69.2,72.9,76.8,77.6,23.2,22.4,100.0,0.0,8.5,0.0,65.3,55.4,65.3,64.0,34.7,36.0,38,6,4,2,16,22,24,26,38,6,4,2,16,21,24,25,5,0,1,0,2,3,2,4,42.5,39.2,62.6,54.1,33.2,26.9,41.4,36.2,45.7,38.5,62.4,54.5,32.8,27.4,41.7,37.4,65.3,64.0,65.3,64.0,57.7,56.4,57.7,56.4,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109198,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970610,1997-06-10,095741,CME,0,95,39890,1357,723,211,30304,28339,31872,29273,8018,10617,36736,1568,703,0,28066,26508,29634,27211,7102,9525,3154,0,231,0,2238,1831,2238,2062,916,1092,    1516,    -945,    -759,    -193,    3839,     834,    2701,    -118,   -1185,    1634,100.0,3.4,1.8,0.5,76.0,71.0,79.9,73.4,20.1,26.6,100.0,4.3,1.9,0.0,76.4,72.2,80.7,74.1,19.3,25.9,100.0,0.0,7.3,0.0,71.0,58.1,71.0,65.4,29.0,34.6,32,4,3,1,14,21,19,24,32,5,2,0,14,21,19,23,5,0,1,0,2,3,2,4,43.0,36.0,69.4,50.3,35.9,21.4,42.5,31.1,46.7,35.7,69.4,49.7,39.0,22.0,46.4,32.5,71.0,65.4,71.0,65.4,51.8,46.2,51.8,46.2,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109197,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970617,1997-06-17,095741,CME,0,95,32986,1591,1319,0,23210,23250,24801,24569,8185,8417,29310,1591,703,0,20532,21131,22123,21834,7187,7476,3676,0,616,0,2678,2119,2678,2735,998,941,   -6904,     234,     596,    -211,   -7094,   -5089,   -7071,   -4704,     167,   -2200,100.0,4.8,4.0,0.0,70.4,70.5,75.2,74.5,24.8,25.5,100.0,5.4,2.4,0.0,70.1,72.1,75.5,74.5,24.5,25.5,100.0,0.0,16.8,0.0,72.9,57.6,72.9,74.4,27.1,25.6,32,4,3,0,15,18,19,21,30,4,2,0,14,18,18,20,8,0,2,0,3,4,3,6,40.8,36.8,60.6,57.5,27.1,22.0,34.9,31.0,41.8,37.3,60.5,57.5,29.7,22.8,36.7,30.2,72.9,57.6,72.9,74.4,59.0,54.3,59.0,60.6,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109196,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970624,1997-06-24,095741,CME,0,95,34392,1809,3705,0,24446,21965,26255,25670,8137,8722,30275,1809,3057,0,21609,19273,23418,22330,6857,7945,4117,0,648,0,2837,2692,2837,3340,1280,777,    1406,     218,    2386,       0,    1236,   -1285,    1454,    1101,     -48,     305,100.0,5.3,10.8,0.0,71.1,63.9,76.3,74.6,23.7,25.4,100.0,6.0,10.1,0.0,71.4,63.7,77.4,73.8,22.6,26.2,100.0,0.0,15.7,0.0,68.9,65.4,68.9,81.1,31.1,18.9,37,5,7,0,15,18,20,25,35,5,6,0,14,17,19,23,9,0,2,0,3,5,3,7,43.4,35.0,62.0,54.3,28.4,20.5,37.0,28.5,44.9,34.3,62.4,55.2,34.5,21.6,42.6,30.1,68.9,54.2,68.9,81.1,55.0,51.4,55.0,67.2,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109195,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970701,1997-07-01,095741,CME,0,95,35457,2974,4159,0,24684,22305,27658,26464,7799,8993,30453,2974,3001,0,20998,19332,23972,22333,6481,8120,5004,0,1158,0,3686,2973,3686,4131,1318,873,    1065,    1165,     454,       0,     238,     340,    1403,     794,    -338,     271,100.0,8.4,11.7,0.0,69.6,62.9,78.0,74.6,22.0,25.4,100.0,9.8,9.9,0.0,69.0,63.5,78.7,73.3,21.3,26.7,100.0,0.0,23.1,0.0,73.7,59.4,73.7,82.6,26.3,17.4,41,9,6,0,16,18,25,24,39,9,5,0,15,17,24,22,11,0,2,0,5,5,5,7,40.6,33.3,59.3,52.0,28.0,19.2,37.0,29.5,43.4,31.8,60.5,52.9,34.7,21.8,43.1,33.3,69.7,59.4,73.7,82.6,60.2,59.3,64.2,73.1,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109194,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970708,1997-07-08,095741,CME,0,95,34237,3113,2854,323,21781,22264,25217,25441,9020,8796,28878,3338,1920,98,18014,19295,21450,21313,7428,7565,5359,0,1159,0,3767,2969,3767,4128,1592,1231,   -1220,     139,   -1305,     323,   -2903,     -41,   -2441,   -1023,    1221,    -197,100.0,9.1,8.3,0.9,63.6,65.0,73.7,74.3,26.3,25.7,100.0,11.6,6.6,0.3,62.4,66.8,74.3,73.8,25.7,26.2,100.0,0.0,21.6,0.0,70.3,55.4,70.3,77.0,29.7,23.0,38,9,5,1,13,17,22,23,36,9,5,1,11,16,20,22,9,0,2,0,5,4,5,6,39.6,33.7,57.0,53.1,25.9,22.2,34.8,33.8,42.1,33.8,56.7,55.0,33.0,24.8,42.1,35.6,66.6,64.3,70.3,77.0,50.0,52.5,50.0,56.7,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109193,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970715,1997-07-15,095741,CME,0,95,35436,3256,2593,254,22599,22617,26109,25464,9327,9972,29393,3481,1659,29,18732,18927,22242,20615,7151,8778,6043,0,1159,0,3867,3690,3867,4849,2176,1194,    1199,     143,    -261,     -69,     818,     353,     892,      23,     307,    1176,100.0,9.2,7.3,0.7,63.8,63.8,73.7,71.9,26.3,28.1,100.0,11.8,5.6,0.1,63.7,64.4,75.7,70.1,24.3,29.9,100.0,0.0,19.2,0.0,64.0,61.1,64.0,80.2,36.0,19.8,37,9,5,1,15,16,24,22,35,9,5,1,13,13,22,19,10,0,2,0,5,5,5,7,40.9,35.8,58.3,52.7,25.7,22.7,33.5,34.5,47.2,36.2,58.7,56.6,32.3,25.5,40.8,37.2,60.7,61.0,64.0,80.2,46.9,50.9,46.9,63.2,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109192,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970722,1997-07-22,095741,CME,0,95,38265,4652,3366,392,25423,25747,30467,29505,7798,8760,32140,4877,2432,167,21610,21958,26654,24557,5486,7583,6125,0,1159,0,3813,3789,3813,4948,2312,1177,    2829,    1396,     773,     138,    2824,    3130,    4358,    4041,   -1529,   -1212,100.0,12.2,8.8,1.0,66.4,67.3,79.6,77.1,20.4,22.9,100.0,15.2,7.6,0.5,67.2,68.3,82.9,76.4,17.1,23.6,100.0,0.0,18.9,0.0,62.3,61.9,62.3,80.8,37.7,19.2,42,13,4,1,15,19,28,24,40,13,4,1,13,17,26,22,10,0,2,0,5,5,5,7,42.7,39.1,59.8,55.0,19.4,23.3,28.6,33.7,48.9,39.9,62.4,58.8,29.7,25.6,39.2,37.4,59.0,61.8,62.3,80.8,45.7,51.7,45.7,64.3,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109191,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970729,1997-07-29,095741,CME,0,95,39281,4088,3635,216,25623,27287,29927,31138,9354,8143,32866,4304,2692,0,21565,23743,25869,26435,6997,6431,6415,0,1159,0,4058,3544,4058,4703,2357,1712,    1016,    -564,     269,    -176,     200,    1540,    -540,    1633,    1556,    -617,100.0,10.4,9.3,0.5,65.2,69.5,76.2,79.3,23.8,20.7,100.0,13.1,8.2,0.0,65.6,72.2,78.7,80.4,21.3,19.6,100.0,0.0,18.1,0.0,63.3,55.2,63.3,73.3,36.7,26.7,42,10,6,1,16,19,27,25,40,11,5,0,14,18,25,23,11,0,2,0,6,5,6,7,37.8,36.4,57.6,54.0,18.7,21.2,27.6,32.9,41.9,37.5,59.8,56.6,23.7,23.5,31.8,35.4,60.1,55.2,63.3,73.3,53.9,55.1,57.0,67.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109190,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970805,1997-08-05,095741,CME,0,95,41287,4474,1702,218,27399,32360,32091,34280,9196,7007,34077,4474,1477,218,23141,26665,27833,28360,6244,5717,7210,0,225,0,4258,5695,4258,5920,2952,1290,    2006,     386,   -1933,       2,    1776,    5073,    2164,    3142,    -158,   -1136,100.0,10.8,4.1,0.5,66.4,78.4,77.7,83.0,22.3,17.0,100.0,13.1,4.3,0.6,67.9,78.2,81.7,83.2,18.3,16.8,100.0,0.0,3.1,0.0,59.1,79.0,59.1,82.1,40.9,17.9,43,10,3,1,15,24,25,28,41,10,2,1,13,23,23,26,11,0,1,0,5,8,5,9,40.8,37.7,58.7,56.1,18.4,19.9,26.2,30.6,44.4,37.2,62.2,56.4,22.0,23.5,31.9,35.4,59.0,58.3,59.1,79.0,49.0,58.2,49.0,72.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109189,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970812,1997-08-12,095741,CME,0,95,44469,5170,1866,218,27168,33620,32556,35704,11913,8765,37406,5170,1641,218,23227,28213,28615,30072,8791,7334,7063,0,225,0,3941,5407,3941,5632,3122,1431,    3182,     696,     164,       0,    -231,    1260,     465,    1424,    2717,    1758,100.0,11.6,4.2,0.5,61.1,75.6,73.2,80.3,26.8,19.7,100.0,13.8,4.4,0.6,62.1,75.4,76.5,80.4,23.5,19.6,100.0,0.0,3.2,0.0,55.8,76.6,55.8,79.7,44.2,20.3,46,12,3,1,15,24,27,28,44,12,2,1,13,24,25,27,10,0,1,0,4,7,4,8,37.6,37.2,53.7,54.1,17.5,20.3,25.0,30.3,39.9,36.2,56.1,55.1,21.9,24.1,30.8,35.2,55.8,59.1,55.8,79.7,45.6,59.1,45.6,69.5,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109188,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,970819,1997-08-19,095741,CME,0,95,44209,5866,2016,218,26104,33021,32188,35255,12021,8954,37035,5866,2016,218,22048,27420,28132,29654,8903,7381,7174,0,0,0,4056,5601,4056,5601,3118,1573,    -260,     696,     150,       0,   -1064,    -599,    -368,    -449,     108,     189,100.0,13.3,4.6,0.5,59.0,74.7,72.8,79.7,27.2,20.3,100.0,15.8,5.4,0.6,59.5,74.0,76.0,80.1,24.0,19.9,100.0,0.0,0.0,0.0,56.5,78.1,56.5,78.1,43.5,21.9,48,13,4,1,17,24,30,29,47,13,4,1,15,24,28,29,9,0,0,0,4,7,4,7,35.7,35.4,51.7,51.7,17.0,20.8,24.3,31.5,37.4,34.3,52.8,51.9,24.0,23.1,33.5,34.9,56.5,60.8,56.5,78.1,46.5,60.8,46.5,68.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109240,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,960820,1996-08-20,095741,CME,0,95,19970,547,306,701,11936,13468,13184,14475,6786,5495,18288,547,565,442,11679,12701,12668,13708,5620,4580,1682,259,0,0,257,767,516,767,1166,915,     867,     224,     101,     359,     245,      68,     828,     528,      39,     339,100.0,2.7,1.5,3.5,59.8,67.4,66.0,72.5,34.0,27.5,100.0,3.0,3.1,2.4,63.9,69.4,69.3,75.0,30.7,25.0,100.0,15.4,0.0,0.0,15.3,45.6,30.7,45.6,69.3,54.4,24,3,2,2,10,13,14,16,23,3,2,1,10,12,13,15,5,1,0,0,1,3,2,3,44.4,52.4,57.9,61.7,42.8,52.4,54.3,58.1,47.0,54.2,61.9,64.3,45.3,54.2,57.8,61.1,30.7,45.6,30.7,45.6,30.7,45.6,30.7,45.6,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109174,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,971125,1997-11-25,095741,CME,0,95,33790,1865,2663,2487,22253,20509,26605,25659,7185,8131,16955,0,3675,0,14154,8135,14154,11810,2801,5145,16835,2877,0,1475,8099,12374,12451,13849,4384,2986,    -605,    -676,     326,    -386,    -407,    -664,   -1469,    -724,     864,     119,100.0,5.5,7.9,7.4,65.9,60.7,78.7,75.9,21.3,24.1,100.0,0.0,21.7,0.0,83.5,48.0,83.5,69.7,16.5,30.3,100.0,17.1,0.0,8.8,48.1,73.5,74.0,82.3,26.0,17.7,37,2,6,2,19,20,23,26,31,0,6,0,13,14,13,20,23,4,0,1,12,10,16,11,35.2,32.2,56.7,49.4,34.2,27.0,50.0,37.1,56.0,22.4,76.7,40.6,56.0,22.4,76.7,40.1,43.5,58.9,60.5,78.2,36.2,53.8,48.4,64.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109175,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,971118,1997-11-18,095741,CME,0,95,34395,2541,2337,2873,22660,21173,28074,26383,6321,8012,17291,443,3378,53,14226,8757,14722,12188,2569,5103,17104,3348,209,1570,8434,12416,13352,14195,3752,2909,    -875,    -625,    -191,    -629,    1189,     202,     -65,    -618,    -810,    -257,100.0,7.4,6.8,8.4,65.9,61.6,81.6,76.7,18.4,23.3,100.0,2.6,19.5,0.3,82.3,50.6,85.1,70.5,14.9,29.5,100.0,19.6,1.2,9.2,49.3,72.6,78.1,83.0,21.9,17.0,39,3,5,3,19,22,23,29,34,1,7,1,14,15,16,22,24,4,1,1,12,10,16,12,37.8,31.2,57.7,48.0,34.5,27.2,49.7,37.2,54.0,21.5,74.1,39.4,54.0,20.7,74.1,38.1,45.1,58.0,64.6,77.3,35.9,53.5,52.5,63.4,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
109176,MEXICAN PESO - INTERNATIONAL MONETARY MARKET,971111,1997-11-11,095741,CME,0,95,35270,3166,2528,3502,21471,20971,28139,27001,7131,8269,18666,636,2801,1102,14265,9788,16003,13691,2663,4975,16604,3053,250,1877,7206,11183,12136,13310,4468,3294,   -3704,   -1047,    -135,    -667,     802,     -91,    -912,    -893,   -2792,   -2811,100.0,9.0,7.2,9.9,60.9,59.5,79.8,76.6,20.2,23.4,100.0,3.4,15.0,5.9,76.4,52.4,85.7,73.3,14.3,26.7,100.0,18.4,1.5,11.3,43.4,67.4,73.1,80.2,26.9,19.8,40,5,5,3,18,21,24,28,34,2,7,1,14,14,17,21,23,4,1,1,10,10,14,12,38.3,32.2,57.2,48.7,31.3,24.6,43.2,34.2,49.7,29.0,69.1,46.4,49.7,26.6,66.8,43.2,47.5,56.7,63.3,74.0,36.2,50.1,48.1,58.7,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
