,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
114450,EURO FX - CHICAGO MERCANTILE EXCHANGE,10116,2001-01-16,099741,CME,0,99,93621,24015,3280,145,25094,77345,49254,80770,44367,12851,93621,24015,3280,145,25094,77345,49254,80770,44367,12851,0,0,0,0,0,0,0,0,0,0,     899,   -1555,    1542,     -84,    1706,     686,      67,    2144,     832,   -1245,100.0,25.7,3.5,0.2,26.8,82.6,52.6,86.3,47.4,13.7,100.0,25.7,3.5,0.2,26.8,82.6,52.6,86.3,47.4,13.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,20,3,2,21,18,41,23,56,20,3,2,21,18,41,23,0,0,0,0,0,0,0,0,15.8,57.5,25.5,74.0,15.7,57.1,25.4,73.1,15.8,57.5,25.5,74.0,15.7,57.1,25.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114449,EURO FX - CHICAGO MERCANTILE EXCHANGE,10123,2001-01-23,099741,CME,0,99,85880,18885,1643,3,26742,71235,45630,72881,40250,12999,85880,18885,1643,3,26742,71235,45630,72881,40250,12999,0,0,0,0,0,0,0,0,0,0,   -7741,   -5130,   -1637,    -142,    1648,   -6110,   -3624,   -7889,   -4117,     148,100.0,22.0,1.9,0.0,31.1,82.9,53.1,84.9,46.9,15.1,100.0,22.0,1.9,0.0,31.1,82.9,53.1,84.9,46.9,15.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,17,2,1,25,20,42,23,56,17,2,1,25,20,42,23,0,0,0,0,0,0,0,0,13.2,56.7,23.3,72.4,13.1,55.2,23.2,70.3,13.2,56.7,23.3,72.4,13.1,55.2,23.2,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114448,EURO FX - CHICAGO MERCANTILE EXCHANGE,10130,2001-01-30,099741,CME,0,99,85158,16910,750,63,26214,71507,43187,72320,41971,12838,85158,16910,750,63,26214,71507,43187,72320,41971,12838,0,0,0,0,0,0,0,0,0,0,    -722,   -1975,    -893,      60,    -528,     272,   -2443,    -561,    1721,    -161,100.0,19.9,0.9,0.1,30.8,84.0,50.7,84.9,49.3,15.1,100.0,19.9,0.9,0.1,30.8,84.0,50.7,84.9,49.3,15.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,18,1,1,23,19,41,21,52,18,1,1,23,19,41,21,0,0,0,0,0,0,0,0,15.0,57.5,24.5,76.0,15.0,56.5,24.5,74.1,15.0,57.5,24.5,76.0,15.0,56.5,24.5,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114447,EURO FX - CHICAGO MERCANTILE EXCHANGE,10206,2001-02-06,099741,CME,0,99,90774,16903,2568,63,29456,74894,46422,77525,44352,13249,90774,16903,2568,63,29456,74894,46422,77525,44352,13249,0,0,0,0,0,0,0,0,0,0,    5616,      -7,    1818,       0,    3242,    3387,    3235,    5205,    2381,     411,100.0,18.6,2.8,0.1,32.4,82.5,51.1,85.4,48.9,14.6,100.0,18.6,2.8,0.1,32.4,82.5,51.1,85.4,48.9,14.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,4,1,26,21,43,26,59,17,4,1,26,21,43,26,0,0,0,0,0,0,0,0,16.3,55.3,24.8,73.0,16.3,54.5,24.7,71.3,16.3,55.3,24.8,73.0,16.3,54.5,24.7,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114446,EURO FX - CHICAGO MERCANTILE EXCHANGE,10213,2001-02-13,099741,CME,0,99,90316,16118,1416,61,32266,74715,48445,76192,41871,14124,90316,16118,1416,61,32266,74715,48445,76192,41871,14124,0,0,0,0,0,0,0,0,0,0,    -458,    -785,   -1152,      -2,    2810,    -179,    2023,   -1333,   -2481,     875,100.0,17.8,1.6,0.1,35.7,82.7,53.6,84.4,46.4,15.6,100.0,17.8,1.6,0.1,35.7,82.7,53.6,84.4,46.4,15.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,17,3,1,27,22,44,26,61,17,3,1,27,22,44,26,0,0,0,0,0,0,0,0,18.2,54.4,26.7,69.7,18.2,53.3,26.6,68.4,18.2,54.4,26.7,69.7,18.2,53.3,26.6,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114445,EURO FX - CHICAGO MERCANTILE EXCHANGE,10220,2001-02-20,099741,CME,0,99,89783,10940,938,66,35298,72179,46304,73183,43479,16600,89783,10940,938,66,35298,72179,46304,73183,43479,16600,0,0,0,0,0,0,0,0,0,0,    -533,   -5178,    -478,       5,    3032,   -2536,   -2141,   -3009,    1608,    2476,100.0,12.2,1.0,0.1,39.3,80.4,51.6,81.5,48.4,18.5,100.0,12.2,1.0,0.1,39.3,80.4,51.6,81.5,48.4,18.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,14,2,2,23,22,37,26,54,14,2,2,23,22,37,26,0,0,0,0,0,0,0,0,21.3,52.6,30.6,69.3,21.1,52.0,30.5,68.6,21.3,52.6,30.6,69.3,21.1,52.0,30.5,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114444,EURO FX - CHICAGO MERCANTILE EXCHANGE,10227,2001-02-27,099741,CME,0,99,94625,12364,2851,0,40411,76447,52775,79298,41850,15327,94625,12364,2851,0,40411,76447,52775,79298,41850,15327,0,0,0,0,0,0,0,0,0,0,    4842,    1424,    1913,     -66,    5113,    4268,    6471,    6115,   -1629,   -1273,100.0,13.1,3.0,0.0,42.7,80.8,55.8,83.8,44.2,16.2,100.0,13.1,3.0,0.0,42.7,80.8,55.8,83.8,44.2,16.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,14,4,0,28,26,42,30,60,14,4,0,28,26,42,30,0,0,0,0,0,0,0,0,24.9,49.7,33.7,65.6,24.5,49.4,33.4,65.3,24.9,49.7,33.7,65.6,24.5,49.4,33.4,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114443,EURO FX - CHICAGO MERCANTILE EXCHANGE,10306,2001-03-06,099741,CME,0,99,96223,17250,186,639,35850,80960,53739,81785,42484,14438,96223,17250,186,639,35850,80960,53739,81785,42484,14438,0,0,0,0,0,0,0,0,0,0,    1598,    4886,   -2665,     639,   -4561,    4513,     964,    2487,     634,    -889,100.0,17.9,0.2,0.7,37.3,84.1,55.8,85.0,44.2,15.0,100.0,17.9,0.2,0.7,37.3,84.1,55.8,85.0,44.2,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,16,1,2,25,28,42,30,57,16,1,2,25,28,42,30,0,0,0,0,0,0,0,0,24.5,54.1,33.9,67.6,23.8,53.7,33.2,67.0,24.5,54.1,33.9,67.6,23.8,53.7,33.2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114442,EURO FX - CHICAGO MERCANTILE EXCHANGE,10313,2001-03-13,099741,CME,0,99,102063,9179,1352,845,46386,81465,56410,83662,45653,18401,102063,9179,1352,845,46386,81465,56410,83662,45653,18401,0,0,0,0,0,0,0,0,0,0,    5840,   -8071,    1166,     206,   10536,     505,    2671,    1877,    3169,    3963,100.0,9.0,1.3,0.8,45.4,79.8,55.3,82.0,44.7,18.0,100.0,9.0,1.3,0.8,45.4,79.8,55.3,82.0,44.7,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,9,2,2,29,29,40,31,52,9,2,2,29,29,40,31,0,0,0,0,0,0,0,0,24.6,47.1,34.1,63.3,22.7,44.5,29.9,58.2,24.6,47.1,34.1,63.3,22.7,44.5,29.9,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114441,EURO FX - CHICAGO MERCANTILE EXCHANGE,10320,2001-03-20,099741,CME,0,99,73043,8415,5802,25,28968,53720,37408,59547,35635,13496,73043,8415,5802,25,28968,53720,37408,59547,35635,13496,0,0,0,0,0,0,0,0,0,0,  -29020,    -764,    4450,    -820,  -17418,  -27745,  -19002,  -24115,  -10018,   -4905,100.0,11.5,7.9,0.0,39.7,73.5,51.2,81.5,48.8,18.5,100.0,11.5,7.9,0.0,39.7,73.5,51.2,81.5,48.8,18.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,9,5,1,22,19,32,24,50,9,5,1,22,19,32,24,0,0,0,0,0,0,0,0,26.6,50.1,35.8,68.1,26.6,49.8,35.8,67.6,26.6,50.1,35.8,68.1,26.6,49.8,35.8,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114440,EURO FX - CHICAGO MERCANTILE EXCHANGE,10327,2001-03-27,099741,CME,0,99,73047,9243,5359,78,28945,49225,38266,54662,34781,18385,73047,9243,5359,78,28945,49225,38266,54662,34781,18385,0,0,0,0,0,0,0,0,0,0,       4,     828,    -443,      53,     -23,   -4495,     858,   -4885,    -854,    4889,100.0,12.7,7.3,0.1,39.6,67.4,52.4,74.8,47.6,25.2,100.0,12.7,7.3,0.1,39.6,67.4,52.4,74.8,47.6,25.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,11,5,2,22,20,35,25,52,11,5,2,22,20,35,25,0,0,0,0,0,0,0,0,27.4,49.1,36.0,62.8,27.4,48.8,36.0,62.2,27.4,49.1,36.0,62.8,27.4,48.8,36.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114439,EURO FX - CHICAGO MERCANTILE EXCHANGE,10403,2001-04-03,099741,CME,0,99,77853,12823,6048,426,30257,53667,43506,60141,34347,17712,77853,12823,6048,426,30257,53667,43506,60141,34347,17712,0,0,0,0,0,0,0,0,0,0,    4806,    3580,     689,     348,    1312,    4442,    5240,    5479,    -434,    -673,100.0,16.5,7.8,0.5,38.9,68.9,55.9,77.2,44.1,22.8,100.0,16.5,7.8,0.5,38.9,68.9,55.9,77.2,44.1,22.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,13,6,4,24,23,40,30,58,13,6,4,24,23,40,30,0,0,0,0,0,0,0,0,26.8,48.6,35.7,61.2,26.8,48.1,35.7,60.4,26.8,48.6,35.7,61.2,26.8,48.1,35.7,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114438,EURO FX - CHICAGO MERCANTILE EXCHANGE,10410,2001-04-10,099741,CME,0,99,75092,11040,5295,81,29219,51528,40340,56904,34752,18188,75092,11040,5295,81,29219,51528,40340,56904,34752,18188,0,0,0,0,0,0,0,0,0,0,   -2761,   -1783,    -753,    -345,   -1038,   -2139,   -3166,   -3237,     405,     476,100.0,14.7,7.1,0.1,38.9,68.6,53.7,75.8,46.3,24.2,100.0,14.7,7.1,0.1,38.9,68.6,53.7,75.8,46.3,24.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,12,5,2,18,24,31,30,54,12,5,2,18,24,31,30,0,0,0,0,0,0,0,0,28.1,47.0,36.6,59.5,28.1,46.5,36.6,58.9,28.1,47.0,36.6,59.5,28.1,46.5,36.6,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114437,EURO FX - CHICAGO MERCANTILE EXCHANGE,10417,2001-04-17,099741,CME,0,99,77532,12851,7858,309,28686,58926,41846,67093,35686,10439,77532,12851,7858,309,28686,58926,41846,67093,35686,10439,0,0,0,0,0,0,0,0,0,0,    2440,    1811,    2563,     228,    -533,    7398,    1506,   10189,     934,   -7749,100.0,16.6,10.1,0.4,37.0,76.0,54.0,86.5,46.0,13.5,100.0,16.6,10.1,0.4,37.0,76.0,54.0,86.5,46.0,13.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,14,8,3,17,23,33,32,57,14,8,3,17,23,33,32,0,0,0,0,0,0,0,0,28.3,55.3,37.0,67.4,28.3,54.7,37.0,66.8,28.3,55.3,37.0,67.4,28.3,54.7,37.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114436,EURO FX - CHICAGO MERCANTILE EXCHANGE,10424,2001-04-24,099741,CME,0,99,80964,12647,5344,104,31366,68983,44117,74431,36847,6533,80964,12647,5344,104,31366,68983,44117,74431,36847,6533,0,0,0,0,0,0,0,0,0,0,    3432,    -204,   -2514,    -205,    2680,   10057,    2271,    7338,    1161,   -3906,100.0,15.6,6.6,0.1,38.7,85.2,54.5,91.9,45.5,8.1,100.0,15.6,6.6,0.1,38.7,85.2,54.5,91.9,45.5,8.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,15,5,4,19,26,35,34,60,15,5,4,19,26,35,34,0,0,0,0,0,0,0,0,29.3,58.0,37.7,73.2,29.3,57.5,37.7,72.7,29.3,58.0,37.7,73.2,29.3,57.5,37.7,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114435,EURO FX - CHICAGO MERCANTILE EXCHANGE,10501,2001-05-01,099741,CME,0,99,82811,12005,5961,448,32807,69241,45260,75650,37551,7161,82811,12005,5961,448,32807,69241,45260,75650,37551,7161,0,0,0,0,0,0,0,0,0,0,    1847,    -642,     617,     344,    1441,     258,    1143,    1219,     704,     628,100.0,14.5,7.2,0.5,39.6,83.6,54.7,91.4,45.3,8.6,100.0,14.5,7.2,0.5,39.6,83.6,54.7,91.4,45.3,8.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,15,6,4,17,28,33,37,60,15,6,4,17,28,33,37,0,0,0,0,0,0,0,0,28.9,55.7,38.0,70.8,28.9,55.2,38.0,70.2,28.9,55.7,38.0,70.8,28.9,55.2,38.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114434,EURO FX - CHICAGO MERCANTILE EXCHANGE,10508,2001-05-08,099741,CME,0,99,87560,12030,7676,91,36381,67658,48502,75425,39058,12135,87560,12030,7676,91,36381,67658,48502,75425,39058,12135,0,0,0,0,0,0,0,0,0,0,    4749,      25,    1715,    -357,    3574,   -1583,    3242,    -225,    1507,    4974,100.0,13.7,8.8,0.1,41.5,77.3,55.4,86.1,44.6,13.9,100.0,13.7,8.8,0.1,41.5,77.3,55.4,86.1,44.6,13.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,14,8,3,23,25,38,35,63,14,8,3,23,25,38,35,0,0,0,0,0,0,0,0,27.1,51.5,35.2,66.9,27.1,51.0,35.2,66.4,27.1,51.5,35.2,66.9,27.1,51.0,35.2,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114433,EURO FX - CHICAGO MERCANTILE EXCHANGE,10515,2001-05-15,099741,CME,0,99,88743,13881,10473,430,37044,62243,51355,73146,37388,15597,88743,13881,10473,430,37044,62243,51355,73146,37388,15597,0,0,0,0,0,0,0,0,0,0,    1183,    1851,    2797,     339,     663,   -5415,    2853,   -2279,   -1670,    3462,100.0,15.6,11.8,0.5,41.7,70.1,57.9,82.4,42.1,17.6,100.0,15.6,11.8,0.5,41.7,70.1,57.9,82.4,42.1,17.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,18,10,4,26,24,45,37,71,18,10,4,26,24,45,37,0,0,0,0,0,0,0,0,25.4,49.9,33.6,61.4,25.4,49.4,33.6,60.9,25.4,49.9,33.6,61.4,25.4,49.4,33.6,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114432,EURO FX - CHICAGO MERCANTILE EXCHANGE,10522,2001-05-22,099741,CME,0,99,92969,13720,19173,324,40057,54258,54101,73755,38868,19214,92969,13720,19173,324,40057,54258,54101,73755,38868,19214,0,0,0,0,0,0,0,0,0,0,    4226,    -161,    8700,    -106,    3013,   -7985,    2746,     609,    1480,    3617,100.0,14.8,20.6,0.3,43.1,58.4,58.2,79.3,41.8,20.7,100.0,14.8,20.6,0.3,43.1,58.4,58.2,79.3,41.8,20.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,18,16,5,24,20,43,40,72,18,16,5,24,20,43,40,0,0,0,0,0,0,0,0,22.5,43.1,32.9,55.3,22.5,42.4,32.9,54.6,22.5,43.1,32.9,55.3,22.5,42.4,32.9,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114431,EURO FX - CHICAGO MERCANTILE EXCHANGE,10529,2001-05-29,099741,CME,0,99,93121,15862,18793,319,37947,55984,54128,75096,38993,18025,93121,15862,18793,319,37947,55984,54128,75096,38993,18025,0,0,0,0,0,0,0,0,0,0,     152,    2142,    -380,      -5,   -2110,    1726,      27,    1341,     125,   -1189,100.0,17.0,20.2,0.3,40.8,60.1,58.1,80.6,41.9,19.4,100.0,17.0,20.2,0.3,40.8,60.1,58.1,80.6,41.9,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,19,16,7,27,25,48,46,78,19,16,7,27,25,48,46,0,0,0,0,0,0,0,0,17.2,43.1,28.3,54.5,17.2,42.4,28.2,53.8,17.2,43.1,28.3,54.5,17.2,42.4,28.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114430,EURO FX - CHICAGO MERCANTILE EXCHANGE,10605,2001-06-05,099741,CME,0,99,99312,15748,20561,1800,43561,55503,61109,77864,38203,21448,99312,15748,20561,1800,43561,55503,61109,77864,38203,21448,0,0,0,0,0,0,0,0,0,0,    6191,    -114,    1768,    1481,    5614,    -481,    6981,    2768,    -790,    3423,100.0,15.9,20.7,1.8,43.9,55.9,61.5,78.4,38.5,21.6,100.0,15.9,20.7,1.8,43.9,55.9,61.5,78.4,38.5,21.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,21,17,10,29,29,52,54,82,21,17,10,29,29,52,54,0,0,0,0,0,0,0,0,17.1,37.7,29.0,49.0,16.8,37.7,27.8,48.2,17.1,37.7,29.0,49.0,16.8,37.7,27.8,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114429,EURO FX - CHICAGO MERCANTILE EXCHANGE,10612,2001-06-12,099741,CME,0,99,114364,16502,21090,1364,54352,55921,72218,78375,42146,35989,114364,16502,21090,1364,54352,55921,72218,78375,42146,35989,0,0,0,0,0,0,0,0,0,0,   15052,     754,     529,    -436,   10791,     418,   11109,     511,    3943,   14541,100.0,14.4,18.4,1.2,47.5,48.9,63.1,68.5,36.9,31.5,100.0,14.4,18.4,1.2,47.5,48.9,63.1,68.5,36.9,31.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,20,16,8,35,29,60,48,82,20,16,8,35,29,60,48,0,0,0,0,0,0,0,0,15.3,26.7,26.0,36.9,15.2,26.1,24.9,35.1,15.3,26.7,26.0,36.9,15.2,26.1,24.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114428,EURO FX - CHICAGO MERCANTILE EXCHANGE,10619,2001-06-19,099741,CME,0,99,73278,12297,8664,1482,25596,37560,39375,47706,33903,25572,73278,12297,8664,1482,25596,37560,39375,47706,33903,25572,0,0,0,0,0,0,0,0,0,0,  -41086,   -4205,  -12426,     118,  -28756,  -18361,  -32843,  -30669,   -8243,  -10417,100.0,16.8,11.8,2.0,34.9,51.3,53.7,65.1,46.3,34.9,100.0,16.8,11.8,2.0,34.9,51.3,53.7,65.1,46.3,34.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,18,12,5,25,19,45,34,72,18,12,5,25,19,45,34,0,0,0,0,0,0,0,0,13.2,33.4,23.0,42.3,13.2,32.9,23.0,41.8,13.2,33.4,23.0,42.3,13.2,32.9,23.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114427,EURO FX - CHICAGO MERCANTILE EXCHANGE,10626,2001-06-26,099741,CME,0,99,75413,13806,10631,926,25888,40558,40620,52115,34793,23298,75413,13806,10631,926,25888,40558,40620,52115,34793,23298,0,0,0,0,0,0,0,0,0,0,    2135,    1509,    1967,    -556,     292,    2998,    1245,    4409,     890,   -2274,100.0,18.3,14.1,1.2,34.3,53.8,53.9,69.1,46.1,30.9,100.0,18.3,14.1,1.2,34.3,53.8,53.9,69.1,46.1,30.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,20,13,4,25,20,46,36,75,20,13,4,25,20,46,36,0,0,0,0,0,0,0,0,12.7,33.4,22.2,43.3,12.7,33.0,22.1,42.9,12.7,33.4,22.2,43.3,12.7,33.0,22.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114426,EURO FX - CHICAGO MERCANTILE EXCHANGE,10703,2001-07-03,099741,CME,0,99,77138,14741,11495,1100,26321,37968,42162,50563,34976,26575,77138,14741,11495,1100,26321,37968,42162,50563,34976,26575,0,0,0,0,0,0,0,0,0,0,    1725,     935,     864,     174,     433,   -2590,    1542,   -1552,     183,    3277,100.0,19.1,14.9,1.4,34.1,49.2,54.7,65.5,45.3,34.5,100.0,19.1,14.9,1.4,34.1,49.2,54.7,65.5,45.3,34.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,21,14,6,24,18,47,36,73,21,14,6,24,18,47,36,0,0,0,0,0,0,0,0,13.2,32.3,23.1,42.2,13.2,31.9,23.1,41.8,13.2,32.3,23.1,42.2,13.2,31.9,23.1,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
