,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
113366,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-05-14,8609,4241,4495,    -930,    -707,    -840
113367,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-05-07,9539,4948,5335,    -619,    -308,    -937
113368,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-04-30,10158,5256,6272,    -443,   -1022,    -492
113369,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-04-23,10601,6278,6764,    -931,    -535,    -749
113370,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-04-16,11532,6813,7513,    -128,     121,     650
113371,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-04-09,11660,6692,6863,    5619,    3759,    2391
113372,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-04-02,6041,2933,4472,    1046,     584,    1105
113373,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-03-26,4995,2349,3367,   -3357,   -3129,   -1312
113374,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-03-19,8352,5478,4679,    1042,    1130,     636
113375,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-03-12,7310,4348,4043,     790,     566,     826
113376,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-03-05,6520,3782,3217,     273,     124,      42
113377,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-02-27,6247,3658,3175,     -51,      70,    -686
113378,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-02-20,6298,3588,3861,   -1096,    -525,   -1381
113379,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-02-13,7394,4113,5242,   -2188,   -1803,   -1387
113380,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-02-06,9582,5916,6629,   -2338,   -2449,   -1754
113381,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-01-30,11920,8365,8383,    1146,    1181,     249
113382,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-01-23,10774,7184,8134,    2240,    1943,    1173
113383,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-01-16,8534,5241,6961,    -244,    -404,     114
113384,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-01-09,8778,5645,6847,    3438,    2999,    2252
113385,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1996-01-02,5340,2646,4595,      49,     122,      68
113386,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-12-26,5291,2524,4527,    -976,    -685,    -694
113387,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-12-19,6267,3209,5221,   -2166,   -1457,   -1652
113388,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-12-12,8433,4666,6873,     407,     251,     687
113389,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-12-05,8026,4415,6186,    1443,    1385,    1748
113390,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-11-28,6583,3030,4438,     614,    1248,    1373
113391,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-11-21,5969,1782,3065,     219,    -982,    -720
113392,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-11-14,5750,2764,3785,   -2008,     592,     101
113393,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-11-07,7758,2172,3684,    -488,    -700,    -589
113394,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-10-31,8246,2872,4273,     862,     -52,     427
113395,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-10-24,7384,2924,3846,    1107,    1022,     587
113396,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-10-17,6277,1902,3259,    -622,   -3026,   -1929
113397,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-10-10,6899,4928,5188,     228,     405,     177
113398,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-10-03,6671,4523,5011,     216,     -11,     -49
113399,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-09-26,6455,4534,5060,   -3239,   -1754,   -2601
113400,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-09-19,9694,6288,7661,     982,     610,    1164
113401,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-09-12,8712,5678,6497,    -318,    -851,    -138
113402,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-09-05,9030,6529,6635,    -259,      47,    -244
113403,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-08-29,9289,6482,6879,     770,     634,     616
113404,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-08-22,8519,5848,6263,    -533,    -332,    -588
113405,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-08-15,9052,6180,6851,     836,     260,    1119
113406,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-08-08,8216,5920,5732,    1122,    2057,    2153
113407,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-08-01,7094,3863,3579,     536,     847,     159
113408,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-07-25,6558,3016,3420,    -572,     744,     186
113409,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-07-18,7130,2272,3234,     375,     -25,     632
113410,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-07-11,6755,2297,2602,     912,     572,     648
113411,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-07-03,5843,1725,1954,     285,     -36,     112
113412,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-06-27,5558,1761,1842,   -1339,    -279,    -723
113413,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-06-20,6897,2040,2565,     940,    -520,    -384
113414,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-06-13,5957,2560,2949,    -300,     -41,    -138
113415,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-06-06,6257,2601,3087,     412,     362,     155
113416,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-05-30,5845,2239,2932,   -1712,    -871,   -1179
113417,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-05-23,7557,3110,4111,    1130,    1018,     901
113418,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-05-16,6427,2092,3210,     382,   -1371,   -1202
113419,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-05-09,6045,3463,4412,      65,     282,     166
113420,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-05-02,5980,3181,4246,     375,     157,     985
113421,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-04-25,5605,3024,3261,   -2077,   -2137,   -2298
113422,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-04-18,7682,5161,5559,    1752,    1492,    1489
113423,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-04-11,5930,3669,4070,     289,     465,    -213
113424,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-04-04,5641,3204,4283,     469,     260,     673
113425,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-03-28,5172,2944,3610,    1428,     647,    1331
113426,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-03-21,3744,2297,2279,    -578,    -358,     309
113427,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-03-14,4322,2655,1970,    -147,     309,     -27
113428,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-03-07,4469,2346,1997,    -968,    -633,   -1963
113429,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-02-28,5437,2979,3960,      79,    -275,    -101
113430,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-02-21,5358,3254,4061,      55,    1484,    1699
113431,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-02-14,5303,1770,2362,      86,     108,     354
113432,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-02-07,5217,1662,2008,    2352,     412,     472
113433,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-01-31,2865,1250,1536,    -895,   -1050,    -206
113434,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-01-24,3760,2300,1742,      83,     351,     374
113435,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-01-17,3677,1949,1368,    -908,     -85,   -2319
113436,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-01-10,4585,2034,3687,     976,     295,    1076
113437,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1995-01-03,3609,1739,2611,   -1894,   -1629,   -2156
113438,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-12-27,5503,3368,4767,    -567,     345,     304
113439,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-12-20,6070,3023,4463,    -348,    -178,     -93
113440,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-12-13,6418,3201,4556,   -1495,     205,     151
113441,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-12-06,7913,2996,4405,   -1330,     281,     680
113442,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-11-29,9243,2715,3725,     282,    1566,    1551
113443,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-11-22,8961,1149,2174,     694,    -961,    -674
113444,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-11-15,8267,2110,2848,   -1500,    -578,     443
113445,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-11-08,9767,2688,2405,     161,   -1185,   -2188
113446,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-11-01,9606,3873,4593,    -219,   -1688,   -1500
113447,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-10-25,9825,5561,6093,    -822,   -1370,   -2194
113448,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-10-18,10647,6931,8287,    2490,    2366,    2187
113449,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-10-11,8157,4565,6100,    -254,    -111,    -738
113450,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-10-04,8411,4676,6838,    -765,   -1233,    -929
113451,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-09-27,9176,5909,7767,    1745,    1509,    2945
113452,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-09-20,7431,4400,4822,   -3879,     602,      45
113453,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-09-13,11310,3798,4777,    1241,     690,    1780
113454,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-09-06,10069,3108,2997,    2241,    1573,    1921
113455,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-08-30,7828,1535,1076,   -1753,   -1786,   -1406
113456,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-08-23,9581,3321,2482,    -887,     818,    -150
113457,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-08-16,10468,2503,2632,    1282,     911,     899
113458,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-08-09,9186,1592,1733,    -286,    -264,    -577
113459,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-08-02,9472,1856,2310,   -2104,   -1489,   -2071
113460,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-07-26,11576,3345,4381,   -1603,   -1300,    -880
113461,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-07-19,13179,4645,5261,     829,     -51,     948
113462,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-07-12,12350,4696,4313,   -2085,    -831,   -2262
113463,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-07-05,14435,5527,6575,    -554,      43,    -366
113464,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-06-28,14989,5484,6941,     457,    -750,     415
113465,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-06-21,14532,6234,6526,    4161,    2427,    2173
113466,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-06-14,10371,3807,4353,    2895,    2522,    2594
113467,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-06-07,7476,1285,1759,    -394,   -1438,    -887
113468,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-05-31,7870,2723,2646,    -477,    -515,     116
113469,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-05-24,8347,3238,2530,     853,     540,    -105
113470,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-05-17,7494,2698,2635,    -165,   -1101,   -1199
113471,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-05-10,7659,3799,3834,   -1055,     -10,     401
113472,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-05-03,8714,3809,3433,    1280,    1186,     360
113473,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-04-26,7434,2623,3073,    -993,    -160,       4
113474,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-04-19,8427,2783,3069,    -819,    -517,    -597
113475,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-04-12,9246,3300,3666,      74,    -404,    1060
113476,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-04-05,9172,3704,2606,    1862,     819,     488
113477,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-29,7310,2885,2118,    2824,     138,    -210
113478,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-22,4486,2747,2328,   -1020,    -701,     311
113479,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-15,5506,3448,2017,    -347,    -246,     423
113480,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-08,5853,3694,1594,    -963,     -26,    -300
113481,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-01,6816,3720,1894,     917,     823,       1
113482,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-22,5899,2897,1893,    -470,     466,    -243
113483,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-15,6369,2431,2136,   -2523,   -3479,   -3285
113484,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-08,8892,5910,5421,     801,    1446,    1639
113485,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-01,8091,4464,3782,   -2714,   -2182,   -3545
113486,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-25,10805,6646,7327,    -976,     837,   -1275
113487,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-18,11781,5809,8602,     197,    -136,     480
113488,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-11,11584,5945,8122,     -15,    -358,    -199
113489,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-04,11599,6303,8321,    3803,    3543,    5084
113490,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-28,7796,2760,3237,    -154,    -188,   -1096
113491,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-21,7950,2948,4333,    -518,     -26,    1436
113492,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-14,8468,2974,2897,   -1792,     -47,    -506
113493,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-07,10260,3021,3403,   -1872,    -927,   -1419
113494,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-30,12132,3948,4822,     238,     -67,      47
113495,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-23,11894,4015,4775,   -2536,   -2032,   -1229
113496,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-16,14430,6047,6004,    2132,    1565,    1382
113497,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-09,12298,4482,4622,    2323,    2236,    2390
113498,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-02,9975,2246,2232,    -316,    -651,    -476
113499,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-26,10291,2897,2708,    2260,     848,    1453
113500,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-19,8031,2049,1255,    -920,   -4945,   -4371
113501,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-12,8951,6994,5626,    1032,    3296,    4094
113502,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-05,7919,3698,1532,    2364,    -599,    -937
113503,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-28,5555,4297,2469,      -5,    -302,    -270
113504,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-21,5560,4599,2739,   -1481,     375,     -25
113505,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-14,7041,4224,2764,    -595,   -1190,   -1592
113506,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-07,7636,5414,4356,    -739,    2504,    1193
113507,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-31,8375,2910,3163,     834,    1034,    1004
113508,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-24,7541,1876,2159,    -737,    -420,    -974
113509,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-17,8278,2296,3133,   -1773,    -723,   -1998
113510,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-10,10051,3019,5131,    -317,      22,    -141
113511,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-03,10368,2997,5272,     601,     435,      48
113512,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-27,9767,2562,5224,    1040,    -596,    -672
113513,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-20,8727,3158,5896,   -1553,    -516,   -1611
113514,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-13,10280,3674,7507,     338,    -606,     296
113515,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-06,9942,4280,7211,    2302,    1648,    2757
113516,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-29,7640,2632,4454,   -1141,   -1147,   -1084
113517,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-22,8781,3779,5538,    2771,    1040,    3509
113518,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-15,6010,2739,2029,   -1394,    -487,      -7
113519,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-08,7404,3226,2036,     582,   -1021,    -865
113520,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-01,6822,4247,2901,     -93,     783,      30
113521,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-25,6915,3464,2871,     463,     354,      -5
113522,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-18,6452,3110,2876,     322,    -643,     499
113523,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-11,6130,3753,2377,    -991,   -1386,    -729
113524,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-04,7121,5139,3106,    -616,     329,     494
113525,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-27,7737,4810,2612,    -255,    -311,     -37
113526,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-20,7992,5121,2649,    -208,    -556,       9
113527,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-13,8200,5677,2640,    1507,    1343,    -367
113528,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-06,6693,4334,3007,    1433,     718,    1106
113529,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-30,5260,3616,1901,   -1082,   -1225,   -1505
113530,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-23,6342,4841,3406,    -672,     372,     -65
113531,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-16,7014,4469,3471,     466,     257,   -1084
113532,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-09,6548,4212,4555,      13,    1468,     878
113533,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-02,6535,2744,3677,     391,     553,     842
113534,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-23,6144,2191,2835,       8,     742,    -231
113535,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-16,6136,1449,3066,   -1031,    -908,   -1195
113536,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-09,7167,2357,4261,     658,     572,     415
113537,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-02,6509,1785,3846,    3164,     520,    1490
113538,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-26,3345,1265,2356,   -1843,   -1087,   -1706
113539,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-19,5188,2352,4062,   -3100,   -1550,   -3322
113540,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-12,8288,3902,7384,    1035,    1016,    1158
113541,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-05,7253,2886,6226,    1435,    -314,    1014
113542,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-29,5818,3200,5212,    1785,    1121,    2060
113543,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-22,4033,2079,3152,    1759,    1162,    1844
113544,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-15,2274,917,1308,   -1084,    -182,    -186
113545,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-08,3358,1099,1494,   -2150,   -1090,   -1121
113546,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-01,5508,2189,2615,   -1479,   -1473,   -1201
113547,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-24,6987,3662,3816,     909,    1207,    1163
113548,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-17,6078,2455,2653,     -64,     -19,     516
113549,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-10,6142,2474,2137,    1078,    1176,     259
113550,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-03,5064,1298,1878,     763,      70,    -860
113551,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-27,4301,1228,2738,   -1573,    -962,   -1229
113552,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-20,5874,2190,3967,     871,    1128,    1055
113553,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-13,5003,1062,2912,   -1703,   -1846,   -1527
113554,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-06,6706,2908,4439,    2191,    1559,    2213
113555,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-09-30,4515,1349,2226,    -871,   -1626,   -1451
113556,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-09-15,5386,2975,3677,     761,    1568,    1082
113557,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-08-31,4625,1407,2595,    -747,    -688,    -944
113558,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-08-14,5372,2095,3539,     951,     511,     420
113559,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-07-31,4421,1584,3119,     348,    -136,     547
113560,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-07-15,4073,1720,2572,    -503,      99,    -714
113561,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-06-30,4576,1621,3286,     990,     445,    1228
113562,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-06-15,3586,1176,2058,    2843,    1126,    1566
113563,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-05-29,743,50,492,.,      50,     365
112202,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-05-15,10362,7106,8055,    3512,    4262,    4491
112203,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-04-30,6850,2844,3564,   -2848,   -3179,   -2810
112204,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-04-15,9698,6023,6374,    1876,    2392,    2068
112205,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-03-31,7822,3631,4306,   -3149,    -618,   -1967
112206,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-03-13,10971,4249,6273,     393,    -726,    1383
112207,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-02-28,10578,4975,4890,     374,    -333,    -171
112208,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-02-14,10204,5308,5061,    1349,     -97,     591
112209,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-01-31,8855,5405,4470,    3331,    3493,    1887
112210,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-01-15,5524,1912,2583,     380,    1203,   -1190
112211,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-12-31,5144,709,3773,    -264,      60,     375
112212,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-12-13,5408,649,3398,   -2221,   -1073,   -1082
112213,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-11-29,7629,1722,4480,    1580,    -462,    1018
112214,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-11-15,6049,2184,3462,    -696,     540,   -1057
112215,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-10-31,6745,1644,4519,   -2278,   -2503,   -2255
112216,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-10-15,9023,4147,6774,    3975,    3065,    3637
112217,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-09-30,5048,1082,3137,   -1886,   -1331,   -1371
112218,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-09-16,6934,2413,4508,    1170,     118,    1468
112219,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-08-30,5764,2295,3040,    -469,     171,     318
112220,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-08-15,6233,2124,2722,      -4,     729,    1311
112221,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-07-31,6237,1395,1411,     971,    -522,     401
