,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
120685,DJIA Consolidated - CHICAGO BOARD OF TRADE,971216,1997-12-16,124601,CBT,0,124,19667,1242,3198,2282,13580,11252,17104,16732,2563,2935,19647,1242,3198,2282,13580,11252,17104,16732,2543,2915,20,0,0,0,0,0,0,0,20,20,    2627,     -20,     249,     660,    1254,    1806,    1894,    2715,     733,     -88,100.0,6.3,16.3,11.6,69.0,57.2,87.0,85.1,13.0,14.9,100.0,6.3,16.3,11.6,69.1,57.3,87.1,85.2,12.9,14.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,68,20,20,8,20,20,44,45,68,20,20,8,20,20,44,45,0,0,0,0,0,0,0,0,44.2,33.3,63.1,50.8,24.5,14.1,29.4,21.9,44.2,33.3,63.2,50.8,24.5,14.1,29.4,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120684,DJIA Consolidated - CHICAGO BOARD OF TRADE,971219,1997-12-19,124601,CBT,0,124,12709,2616,2400,665,7617,7547,10898,10612,1811,2097,12689,2616,2400,665,7617,7547,10898,10612,1791,2077,20,0,0,0,0,0,0,0,20,20,   -6958,    1374,    -798,   -1617,   -5963,   -3705,   -6206,   -6120,    -752,    -838,100.0,20.6,18.9,5.2,59.9,59.4,85.8,83.5,14.2,16.5,100.0,20.6,18.9,5.2,60.0,59.5,85.9,83.6,14.1,16.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,58,20,16,6,9,15,30,36,58,20,16,6,9,15,30,36,0,0,0,0,0,0,0,0,57.7,48.7,72.9,63.6,57.4,48.7,69.7,61.2,57.8,48.8,73.0,63.7,57.5,48.8,69.9,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120683,DJIA Consolidated - CHICAGO BOARD OF TRADE,971223,1997-12-23,124601,CBT,0,124,12605,2764,2454,746,7484,7646,10994,10846,1611,1759,12585,2764,2454,746,7484,7646,10994,10846,1591,1739,20,0,0,0,0,0,0,0,20,20,   -7062,    1522,    -744,   -1536,   -6096,   -3606,   -6110,   -5886,    -952,   -1176,100.0,21.9,19.5,5.9,59.4,60.7,87.2,86.0,12.8,14.0,100.0,22.0,19.5,5.9,59.5,60.8,87.4,86.2,12.6,13.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,60,19,18,7,9,15,31,38,60,19,18,7,9,15,31,38,0,0,0,0,0,0,0,0,57.4,48.7,72.4,64.3,57.1,48.7,70.0,62.0,57.5,48.8,72.5,64.4,57.2,48.8,70.1,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120682,DJIA Consolidated - CHICAGO BOARD OF TRADE,971230,1997-12-30,124601,CBT,0,124,12338,2594,2262,979,7172,7349,10745,10590,1593,1748,12318,2594,2262,979,7172,7349,10745,10590,1573,1728,20,0,0,0,0,0,0,0,20,20,    -267,    -170,    -192,     233,    -312,    -297,    -249,    -256,     -18,     -11,100.0,21.0,18.3,7.9,58.1,59.6,87.1,85.8,12.9,14.2,100.0,21.1,18.4,7.9,58.2,59.7,87.2,86.0,12.8,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,57,15,18,5,9,17,28,37,57,15,18,5,9,17,28,37,0,0,0,0,0,0,0,0,57.2,48.7,71.7,62.5,56.6,48.7,67.5,60.1,57.3,48.7,71.8,62.6,56.7,48.7,67.6,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120681,DJIA Consolidated - CHICAGO BOARD OF TRADE,980106,1998-01-06,124601,CBT,0,124,12504,2698,2302,932,7159,7103,10789,10337,1715,2167,12484,2698,2302,932,7159,7103,10789,10337,1695,2147,20,0,0,0,0,0,0,0,20,20,     166,     104,      40,     -47,     -13,    -246,      44,    -253,     122,     419,100.0,21.6,18.4,7.5,57.3,56.8,86.3,82.7,13.7,17.3,100.0,21.6,18.4,7.5,57.3,56.9,86.4,82.8,13.6,17.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,58,15,18,7,10,18,30,38,58,15,18,7,10,18,30,38,0,0,0,0,0,0,0,0,57.7,47.0,73.0,59.5,57.1,45.6,68.1,56.9,57.8,47.0,73.1,59.6,57.2,45.7,68.2,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120680,DJIA Consolidated - CHICAGO BOARD OF TRADE,980113,1998-01-13,124601,CBT,0,124,14995,2890,3503,972,8720,7855,12582,12330,2413,2665,14975,2890,3503,972,8720,7855,12582,12330,2393,2645,20,0,0,0,0,0,0,0,20,20,    2491,     192,    1201,      40,    1561,     752,    1793,    1993,     698,     498,100.0,19.3,23.4,6.5,58.2,52.4,83.9,82.2,16.1,17.8,100.0,19.3,23.4,6.5,58.2,52.5,84.0,82.3,16.0,17.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66,20,22,7,10,18,34,43,66,20,22,7,10,18,34,43,0,0,0,0,0,0,0,0,56.3,46.6,69.3,57.6,54.9,45.5,64.7,54.4,56.3,46.7,69.4,57.7,55.0,45.5,64.7,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120679,DJIA Consolidated - CHICAGO BOARD OF TRADE,980120,1998-01-20,124601,CBT,0,124,15018,3010,4924,954,9178,6763,13142,12641,1876,2377,14998,3010,4924,954,9178,6763,13142,12641,1856,2357,20,0,0,0,0,0,0,0,20,20,      23,     120,    1421,     -18,     458,   -1092,     560,     311,    -537,    -288,100.0,20.0,32.8,6.4,61.1,45.0,87.5,84.2,12.5,15.8,100.0,20.1,32.8,6.4,61.2,45.1,87.6,84.3,12.4,15.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,74,22,22,8,13,19,40,46,74,22,22,8,13,19,40,46,0,0,0,0,0,0,0,0,50.2,47.1,63.6,59.9,49.1,47.1,60.4,57.6,50.3,47.2,63.6,59.9,49.1,47.2,60.5,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120678,DJIA Consolidated - CHICAGO BOARD OF TRADE,980127,1998-01-27,124601,CBT,0,124,16241,2390,5244,988,11073,7644,14451,13876,1790,2365,16221,2390,5244,988,11073,7644,14451,13876,1770,2345,20,0,0,0,0,0,0,0,20,20,    1223,    -620,     320,      34,    1895,     881,    1309,    1235,     -86,     -12,100.0,14.7,32.3,6.1,68.2,47.1,89.0,85.4,11.0,14.6,100.0,14.7,32.3,6.1,68.3,47.1,89.1,85.5,10.9,14.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80,18,28,7,16,22,38,54,80,18,28,7,16,22,38,54,0,0,0,0,0,0,0,0,55.0,45.1,67.9,57.3,54.7,45.1,65.2,55.9,55.1,45.2,67.9,57.4,54.7,45.2,65.3,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120677,DJIA Consolidated - CHICAGO BOARD OF TRADE,980203,1998-02-03,124601,CBT,0,124,15424,2130,4841,818,10405,6832,13353,12491,2071,2933,15404,2130,4841,818,10405,6832,13353,12491,2051,2913,20,0,0,0,0,0,0,0,20,20,    -817,    -260,    -403,    -170,    -668,    -812,   -1098,   -1385,     281,     568,100.0,13.8,31.4,5.3,67.5,44.3,86.6,81.0,13.4,19.0,100.0,13.8,31.4,5.3,67.5,44.4,86.7,81.1,13.3,18.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,83,19,30,5,14,24,34,58,83,19,30,5,14,24,34,58,0,0,0,0,0,0,0,0,56.7,38.3,69.5,50.6,56.3,38.3,66.8,48.6,56.8,38.3,69.6,50.6,56.4,38.3,66.8,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120676,DJIA Consolidated - CHICAGO BOARD OF TRADE,980210,1998-02-10,124601,CBT,0,124,15737,2221,3762,922,9973,7665,13116,12349,2621,3388,15717,2221,3762,922,9973,7665,13116,12349,2601,3368,20,0,0,0,0,0,0,0,20,20,     313,      91,   -1079,     104,    -432,     833,    -237,    -142,     550,     455,100.0,14.1,23.9,5.9,63.4,48.7,83.3,78.5,16.7,21.5,100.0,14.1,23.9,5.9,63.5,48.8,83.5,78.6,16.5,21.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,79,15,28,5,14,25,31,57,79,15,28,5,14,25,31,57,0,0,0,0,0,0,0,0,54.0,31.6,67.4,46.1,53.6,31.4,65.0,42.3,54.0,31.6,67.5,46.2,53.7,31.4,65.1,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120675,DJIA Consolidated - CHICAGO BOARD OF TRADE,980217,1998-02-17,124601,CBT,0,124,15498,2548,2922,1166,9385,8330,13099,12418,2399,3080,15478,2548,2922,1166,9385,8330,13099,12418,2379,3060,20,0,0,0,0,0,0,0,20,20,    -239,     327,    -840,     244,    -588,     665,     -17,      69,    -222,    -308,100.0,16.4,18.9,7.5,60.6,53.7,84.5,80.1,15.5,19.9,100.0,16.5,18.9,7.5,60.6,53.8,84.6,80.2,15.4,19.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,77,16,23,8,13,27,32,57,77,16,23,8,13,27,32,57,0,0,0,0,0,0,0,0,54.8,32.8,69.4,47.1,54.4,32.8,65.4,42.1,54.8,32.8,69.5,47.2,54.5,32.8,65.5,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120674,DJIA Consolidated - CHICAGO BOARD OF TRADE,980224,1998-02-24,124601,CBT,0,124,15478,3006,2644,1531,8364,7713,12901,11888,2577,3590,15435,3006,2644,1531,8364,7713,12901,11888,2534,3547,43,0,0,0,0,0,0,0,43,43,     -20,     458,    -278,     365,   -1021,    -617,    -198,    -530,     178,     510,100.0,19.4,17.1,9.9,54.0,49.8,83.4,76.8,16.6,23.2,100.0,19.5,17.1,9.9,54.2,50.0,83.6,77.0,16.4,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,73,20,19,8,12,25,35,49,73,20,19,8,12,25,35,49,0,0,0,0,0,0,0,0,49.8,29.2,66.1,43.5,49.1,29.2,60.7,39.3,50.0,29.3,66.3,43.6,49.2,29.3,60.9,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120673,DJIA Consolidated - CHICAGO BOARD OF TRADE,980303,1998-03-03,124601,CBT,0,124,15814,2968,3444,1992,8579,6635,13539,12071,2275,3743,15769,2968,3471,1965,8579,6635,13512,12071,2257,3698,45,27,0,0,0,0,27,0,18,45,     336,     -38,     800,     461,     215,   -1078,     638,     183,    -302,     153,100.0,18.8,21.8,12.6,54.2,42.0,85.6,76.3,14.4,23.7,100.0,18.8,22.0,12.5,54.4,42.1,85.7,76.5,14.3,23.5,100.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,100.0,77,18,25,12,14,23,38,55,77,18,25,11,14,23,37,55,1,1,0,0,0,0,1,0,48.0,20.6,64.6,35.9,46.3,19.8,58.0,30.5,48.1,20.6,64.8,36.0,46.4,20.0,58.2,30.7,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120672,DJIA Consolidated - CHICAGO BOARD OF TRADE,980310,1998-03-10,124601,CBT,0,124,14325,2698,3733,1452,7741,5880,11891,11065,2434,3260,14255,2698,3785,1400,7741,5880,11839,11065,2416,3190,70,52,0,0,0,0,52,0,18,70,   -1489,    -270,     289,    -540,    -838,    -755,   -1648,   -1006,     159,    -483,100.0,18.8,26.1,10.1,54.0,41.0,83.0,77.2,17.0,22.8,100.0,18.9,26.6,9.8,54.3,41.2,83.1,77.6,16.9,22.4,100.0,74.3,0.0,0.0,0.0,0.0,74.3,0.0,25.7,100.0,78,17,27,10,14,25,37,56,78,17,27,8,14,25,35,56,2,2,0,0,0,0,2,0,48.0,17.7,63.8,33.0,45.0,16.3,56.4,28.9,48.2,17.8,64.1,33.2,45.3,16.5,56.7,29.3,74.3,0.0,74.3,0.0,74.3,0.0,74.3,0.0,($10 X DJIA INDEX),124601,CBT,124
120671,DJIA Consolidated - CHICAGO BOARD OF TRADE,980317,1998-03-17,124601,CBT,0,124,17806,2919,4071,1318,11123,8304,15360,13693,2446,4113,17736,2919,4123,1266,11123,8304,15308,13693,2428,4043,70,52,0,0,0,0,52,0,18,70,    3481,     221,     338,    -134,    3382,    2424,    3469,    2628,      12,     853,100.0,16.4,22.9,7.4,62.5,46.6,86.3,76.9,13.7,23.1,100.0,16.5,23.2,7.1,62.7,46.8,86.3,77.2,13.7,22.8,100.0,74.3,0.0,0.0,0.0,0.0,74.3,0.0,25.7,100.0,72,19,23,12,15,25,41,53,72,19,23,10,15,25,39,53,2,2,0,0,0,0,2,0,44.8,28.0,62.4,43.4,36.5,16.3,47.3,26.1,45.0,28.1,62.7,43.5,36.7,16.5,47.5,26.5,74.3,0.0,74.3,0.0,74.3,0.0,74.3,0.0,($10 X DJIA INDEX),124601,CBT,124
120670,DJIA Consolidated - CHICAGO BOARD OF TRADE,980324,1998-03-24,124601,CBT,0,124,11320,1446,2612,566,7551,5331,9563,8509,1757,2811,11250,1421,2639,539,7551,5331,9511,8509,1739,2741,70,52,0,0,0,0,52,0,18,70,   -6486,   -1473,   -1459,    -752,   -3572,   -2973,   -5797,   -5184,    -689,   -1302,100.0,12.8,23.1,5.0,66.7,47.1,84.5,75.2,15.5,24.8,100.0,12.6,23.5,4.8,67.1,47.4,84.5,75.6,15.5,24.4,100.0,74.3,0.0,0.0,0.0,0.0,74.3,0.0,25.7,100.0,65,10,23,6,14,21,29,46,64,9,23,5,14,21,27,46,2,2,0,0,0,0,2,0,55.5,42.3,68.0,51.5,54.9,40.6,65.6,47.2,55.8,42.6,68.4,51.8,55.3,40.9,66.0,47.5,74.3,0.0,74.3,0.0,74.3,0.0,74.3,0.0,($10 X DJIA INDEX),124601,CBT,124
120669,DJIA Consolidated - CHICAGO BOARD OF TRADE,980331,1998-03-31,124601,CBT,0,124,11582,1324,2872,541,7572,5278,9437,8691,2145,2891,11512,1324,2924,489,7572,5278,9385,8691,2127,2821,70,52,0,0,0,0,52,0,18,70,     262,    -122,     260,     -25,      21,     -53,    -126,     182,     388,      80,100.0,11.4,24.8,4.7,65.4,45.6,81.5,75.0,18.5,25.0,100.0,11.5,25.4,4.2,65.8,45.8,81.5,75.5,18.5,24.5,100.0,74.3,0.0,0.0,0.0,0.0,74.3,0.0,25.7,100.0,56,10,16,6,14,18,29,36,56,10,16,4,14,18,27,36,2,2,0,0,0,0,2,0,53.1,40.1,66.4,50.8,53.1,39.6,65.0,48.9,53.4,40.3,66.8,51.1,53.4,39.8,65.4,49.2,74.3,0.0,74.3,0.0,74.3,0.0,74.3,0.0,($10 X DJIA INDEX),124601,CBT,124
120668,DJIA Consolidated - CHICAGO BOARD OF TRADE,980407,1998-04-07,124601,CBT,0,124,13021,921,3386,614,9296,5737,10831,9737,2190,3284,12949,921,3438,562,9296,5737,10779,9737,2170,3212,72,52,0,0,0,0,52,0,20,72,    1439,    -403,     514,      73,    1724,     459,    1394,    1046,      45,     393,100.0,7.1,26.0,4.7,71.4,44.1,83.2,74.8,16.8,25.2,100.0,7.1,26.6,4.3,71.8,44.3,83.2,75.2,16.8,24.8,100.0,72.2,0.0,0.0,0.0,0.0,72.2,0.0,27.8,100.0,65,11,26,8,14,18,30,47,65,11,26,6,14,18,28,47,2,2,0,0,0,0,2,0,52.8,39.7,66.8,49.8,51.8,39.2,65.2,47.3,53.1,39.9,67.2,50.1,52.1,39.4,65.5,47.6,72.2,0.0,72.2,0.0,72.2,0.0,72.2,0.0,($10 X DJIA INDEX),124601,CBT,124
120667,DJIA Consolidated - CHICAGO BOARD OF TRADE,980414,1998-04-14,124601,CBT,0,124,14528,625,3718,561,11276,6561,12462,10840,2066,3688,14457,625,3770,509,11276,6561,12410,10840,2047,3617,71,52,0,0,0,0,52,0,19,71,    1507,    -296,     332,     -53,    1980,     824,    1631,    1103,    -124,     404,100.0,4.3,25.6,3.9,77.6,45.2,85.8,74.6,14.2,25.4,100.0,4.3,26.1,3.5,78.0,45.4,85.8,75.0,14.2,25.0,100.0,73.2,0.0,0.0,0.0,0.0,73.2,0.0,26.8,100.0,74,8,37,11,15,18,31,58,74,8,37,9,15,18,29,58,2,2,0,0,0,0,2,0,56.5,38.9,70.1,48.6,54.5,38.2,67.1,46.0,56.7,39.1,70.4,48.8,54.8,38.4,67.5,46.2,73.2,0.0,73.2,0.0,73.2,0.0,73.2,0.0,($10 X DJIA INDEX),124601,CBT,124
120666,DJIA Consolidated - CHICAGO BOARD OF TRADE,980421,1998-04-21,124601,CBT,0,124,13833,829,3231,497,10166,6191,11492,9919,2341,3914,13761,804,3258,470,10166,6191,11440,9919,2321,3842,72,52,0,0,0,0,52,0,20,72,    -695,     204,    -487,     -64,   -1110,    -370,    -970,    -921,     275,     226,100.0,6.0,23.4,3.6,73.5,44.8,83.1,71.7,16.9,28.3,100.0,5.8,23.7,3.4,73.9,45.0,83.1,72.1,16.9,27.9,100.0,72.2,0.0,0.0,0.0,0.0,72.2,0.0,27.8,100.0,70,12,27,9,16,19,33,50,69,11,27,8,16,19,31,50,2,2,0,0,0,0,2,0,51.3,40.8,66.3,48.8,49.5,40.5,64.2,47.9,51.6,41.0,66.6,49.0,49.8,40.7,64.6,48.2,72.2,0.0,72.2,0.0,72.2,0.0,72.2,0.0,($10 X DJIA INDEX),124601,CBT,124
120665,DJIA Consolidated - CHICAGO BOARD OF TRADE,980428,1998-04-28,124601,CBT,0,124,15223,1112,3389,859,10475,6394,12446,10642,2777,4581,15141,1112,3414,834,10448,6394,12394,10642,2747,4499,82,25,0,0,27,0,52,0,30,82,    1390,     283,     158,     362,     309,     203,     954,     723,     436,     667,100.0,7.3,22.3,5.6,68.8,42.0,81.8,69.9,18.2,30.1,100.0,7.3,22.5,5.5,69.0,42.2,81.9,70.3,18.1,29.7,100.0,30.5,0.0,0.0,32.9,0.0,63.4,0.0,36.6,100.0,76,15,28,10,18,19,39,52,76,15,28,9,17,19,37,52,2,1,0,0,1,0,2,0,48.8,37.0,62.2,45.6,46.9,36.7,60.1,44.1,49.1,37.2,62.6,45.9,47.1,36.9,60.4,44.4,63.4,0.0,63.4,0.0,63.4,0.0,63.4,0.0,($10 X DJIA INDEX),124601,CBT,124
120664,DJIA Consolidated - CHICAGO BOARD OF TRADE,980505,1998-05-05,124601,CBT,0,124,13934,1093,3583,797,10247,6198,12137,10578,1797,3356,13846,1093,3608,772,10220,6198,12085,10578,1761,3268,88,25,0,0,27,0,52,0,36,88,   -1289,     -19,     194,     -62,    -228,    -196,    -309,     -64,    -980,   -1225,100.0,7.8,25.7,5.7,73.5,44.5,87.1,75.9,12.9,24.1,100.0,7.9,26.1,5.6,73.8,44.8,87.3,76.4,12.7,23.6,100.0,28.4,0.0,0.0,30.7,0.0,59.1,0.0,40.9,100.0,70,9,30,8,16,19,31,52,70,9,30,7,15,19,29,52,2,1,0,0,1,0,2,0,55.0,39.6,69.2,48.7,52.5,38.6,66.1,45.4,55.4,39.9,69.7,49.0,52.8,38.8,66.6,45.7,59.1,0.0,59.1,0.0,59.1,0.0,59.1,0.0,($10 X DJIA INDEX),124601,CBT,124
120663,DJIA Consolidated - CHICAGO BOARD OF TRADE,980512,1998-05-12,124601,CBT,0,124,14291,884,3533,973,10456,6437,12313,10943,1978,3348,14203,884,3558,948,10429,6437,12261,10943,1942,3260,88,25,0,0,27,0,52,0,36,88,     357,    -209,     -50,     176,     209,     239,     176,     365,     181,      -8,100.0,6.2,24.7,6.8,73.2,45.0,86.2,76.6,13.8,23.4,100.0,6.2,25.1,6.7,73.4,45.3,86.3,77.0,13.7,23.0,100.0,28.4,0.0,0.0,30.7,0.0,59.1,0.0,40.9,100.0,74,10,30,7,16,23,31,56,74,10,30,6,15,23,29,56,2,1,0,0,1,0,2,0,56.4,39.8,69.2,47.6,54.3,38.8,66.5,45.3,56.7,40.0,69.6,47.9,54.7,39.0,66.9,45.6,59.1,0.0,59.1,0.0,59.1,0.0,59.1,0.0,($10 X DJIA INDEX),124601,CBT,124
120662,DJIA Consolidated - CHICAGO BOARD OF TRADE,980519,1998-05-19,124601,CBT,0,124,14492,794,3368,989,10522,6737,12305,11094,2187,3398,14404,794,3393,964,10495,6737,12253,11094,2151,3310,88,25,0,0,27,0,52,0,36,88,     201,     -90,    -165,      16,      66,     300,      -8,     151,     209,      50,100.0,5.5,23.2,6.8,72.6,46.5,84.9,76.6,15.1,23.4,100.0,5.5,23.6,6.7,72.9,46.8,85.1,77.0,14.9,23.0,100.0,28.4,0.0,0.0,30.7,0.0,59.1,0.0,40.9,100.0,68,9,28,6,16,20,28,51,67,9,28,5,15,20,26,51,2,1,0,0,1,0,2,0,56.9,38.3,68.6,48.1,52.2,35.9,63.3,43.6,57.2,38.6,69.0,48.4,52.6,36.1,63.6,43.8,59.1,0.0,59.1,0.0,59.1,0.0,59.1,0.0,($10 X DJIA INDEX),124601,CBT,124
120661,DJIA Consolidated - CHICAGO BOARD OF TRADE,980526,1998-05-26,124601,CBT,0,124,14950,856,3941,994,10911,6761,12761,11696,2189,3254,14856,856,3991,944,10884,6736,12684,11671,2172,3185,94,50,0,0,27,25,77,25,17,69,     458,      62,     573,       5,     389,      24,     456,     602,       2,    -144,100.0,5.7,26.4,6.6,73.0,45.2,85.4,78.2,14.6,21.8,100.0,5.8,26.9,6.4,73.3,45.3,85.4,78.6,14.6,21.4,100.0,53.2,0.0,0.0,28.7,26.6,81.9,26.6,18.1,73.4,78,13,32,7,17,22,34,57,77,13,32,5,16,22,31,57,4,2,0,0,1,1,3,1,55.6,35.3,67.0,47.0,53.3,34.5,64.0,43.5,56.0,35.6,67.4,47.3,53.6,34.8,64.4,43.8,81.9,26.6,81.9,26.6,81.9,26.6,81.9,26.6,($10 X DJIA INDEX),124601,CBT,124
120660,DJIA Consolidated - CHICAGO BOARD OF TRADE,980602,1998-06-02,124601,CBT,0,124,16159,987,4201,1123,11635,7188,13745,12512,2414,3647,16070,987,4251,1073,11608,7163,13668,12487,2402,3583,89,50,0,0,27,25,77,25,12,64,    1209,     131,     260,     129,     724,     427,     984,     816,     225,     393,100.0,6.1,26.0,6.9,72.0,44.5,85.1,77.4,14.9,22.6,100.0,6.1,26.5,6.7,72.2,44.6,85.1,77.7,14.9,22.3,100.0,56.2,0.0,0.0,30.3,28.1,86.5,28.1,13.5,71.9,79,15,29,9,19,23,38,57,79,15,29,7,18,23,35,57,4,2,0,0,1,1,3,1,50.8,34.8,64.9,48.1,48.1,32.3,57.9,39.9,51.1,35.0,65.3,48.4,48.4,32.5,58.2,40.1,86.5,28.1,86.5,28.1,86.5,28.1,86.5,28.1,($10 X DJIA INDEX),124601,CBT,124
