,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
102689,GOLD - COMMODITY EXCHANGE INC.,150217,2015-02-17,088691,CMX,1,88,389530,188121,56387,34865,125433,269068,348419,360320,41111,29210,389530,188121,56387,34865,125433,269068,348419,360320,41111,29210,0,0,0,0,0,0,0,0,0,0,   -3702,  -10915,   12625,    3469,    4731,  -22225,   -2715,   -6131,    -987,    2429,100.0,48.3,14.5,9.0,32.2,69.1,89.4,92.5,10.6,7.5,100.0,48.3,14.5,9.0,32.2,69.1,89.4,92.5,10.6,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,149,80,75,51,53,231,183,311,149,80,75,51,53,231,183,0,0,0,0,0,0,0,0,22.6,32.3,32.4,47.3,19.9,30.0,26.6,41.3,22.6,32.3,32.4,47.3,19.9,30.0,26.6,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102688,GOLD - COMMODITY EXCHANGE INC.,150224,2015-02-24,088691,CMX,1,88,399307,184416,58245,41717,133432,269126,359565,369088,39742,30219,399307,184416,58245,41717,133432,269126,359565,369088,39742,30219,0,0,0,0,0,0,0,0,0,0,    9777,   -3705,    1858,    6852,    7999,      58,   11146,    8768,   -1369,    1009,100.0,46.2,14.6,10.4,33.4,67.4,90.0,92.4,10.0,7.6,100.0,46.2,14.6,10.4,33.4,67.4,90.0,92.4,10.0,7.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,142,81,75,54,53,228,184,305,142,81,75,54,53,228,184,0,0,0,0,0,0,0,0,23.3,30.8,33.6,46.0,19.7,28.7,26.5,39.2,23.3,30.8,33.6,46.0,19.7,28.7,26.5,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102687,GOLD - COMMODITY EXCHANGE INC.,150303,2015-03-03,088691,CMX,1,88,405124,180561,64741,44158,140080,263467,364799,372366,40325,32758,405124,180561,64741,44158,140080,263467,364799,372366,40325,32758,0,0,0,0,0,0,0,0,0,0,    5817,   -3855,    6496,    2441,    6648,   -5659,    5234,    3278,     583,    2539,100.0,44.6,16.0,10.9,34.6,65.0,90.0,91.9,10.0,8.1,100.0,44.6,16.0,10.9,34.6,65.0,90.0,91.9,10.0,8.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,148,69,78,50,53,226,178,293,148,69,78,50,53,226,178,0,0,0,0,0,0,0,0,22.8,29.9,33.2,43.6,20.2,27.5,26.8,37.8,22.8,29.9,33.2,43.6,20.2,27.5,26.8,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102686,GOLD - COMMODITY EXCHANGE INC.,150310,2015-03-10,088691,CMX,1,88,410918,171821,89929,43257,154578,243920,369656,377106,41262,33812,410918,171821,89929,43257,154578,243920,369656,377106,41262,33812,0,0,0,0,0,0,0,0,0,0,    5794,   -8740,   25188,    -901,   14498,  -19547,    4857,    4740,     937,    1054,100.0,41.8,21.9,10.5,37.6,59.4,90.0,91.8,10.0,8.2,100.0,41.8,21.9,10.5,37.6,59.4,90.0,91.8,10.0,8.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,141,91,82,53,50,231,192,307,141,91,82,53,50,231,192,0,0,0,0,0,0,0,0,23.0,27.1,33.3,40.2,21.0,25.1,27.6,34.8,23.0,27.1,33.3,40.2,21.0,25.1,27.6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102685,GOLD - COMMODITY EXCHANGE INC.,150317,2015-03-17,088691,CMX,1,88,429738,162268,109175,46560,180464,236954,389292,392689,40446,37049,429738,162268,109175,46560,180464,236954,389292,392689,40446,37049,0,0,0,0,0,0,0,0,0,0,   18820,   -9553,   19246,    3303,   25886,   -6966,   19636,   15583,    -816,    3237,100.0,37.8,25.4,10.8,42.0,55.1,90.6,91.4,9.4,8.6,100.0,37.8,25.4,10.8,42.0,55.1,90.6,91.4,9.4,8.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,131,96,79,56,55,227,198,307,131,96,79,56,55,227,198,0,0,0,0,0,0,0,0,22.2,26.5,32.1,39.5,18.7,24.2,25.0,30.7,22.2,26.5,32.1,39.5,18.7,24.2,25.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102684,GOLD - COMMODITY EXCHANGE INC.,150324,2015-03-24,088691,CMX,1,88,433767,168234,113953,52190,178058,230983,398482,397126,35285,36641,433767,168234,113953,52190,178058,230983,398482,397126,35285,36641,0,0,0,0,0,0,0,0,0,0,    4029,    5966,    4778,    5630,   -2406,   -5971,    9190,    4437,   -5161,    -408,100.0,38.8,26.3,12.0,41.0,53.3,91.9,91.6,8.1,8.4,100.0,38.8,26.3,12.0,41.0,53.3,91.9,91.6,8.1,8.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,138,103,84,54,54,231,208,315,138,103,84,54,54,231,208,0,0,0,0,0,0,0,0,23.2,26.2,33.3,39.0,19.5,23.9,26.5,30.8,23.2,26.2,33.3,39.0,19.5,23.9,26.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102683,GOLD - COMMODITY EXCHANGE INC.,150331,2015-03-31,088691,CMX,1,88,387585,172818,92799,37572,144197,225312,354587,355683,32998,31902,387585,172818,92799,37572,144197,225312,354587,355683,32998,31902,0,0,0,0,0,0,0,0,0,0,  -46182,    4584,  -21154,  -14618,  -33861,   -5671,  -43895,  -41443,   -2287,   -4739,100.0,44.6,23.9,9.7,37.2,58.1,91.5,91.8,8.5,8.2,100.0,44.6,23.9,9.7,37.2,58.1,91.5,91.8,8.5,8.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,135,87,78,49,51,220,187,297,135,87,78,49,51,220,187,0,0,0,0,0,0,0,0,23.5,29.1,33.3,41.2,19.9,26.0,28.0,35.6,23.5,29.1,33.3,41.2,19.9,26.0,28.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102682,GOLD - COMMODITY EXCHANGE INC.,150407,2015-04-07,088691,CMX,1,88,390571,183130,82373,39159,133199,241488,355488,363020,35083,27551,390571,183130,82373,39159,133199,241488,355488,363020,35083,27551,0,0,0,0,0,0,0,0,0,0,    2986,   10312,  -10426,    1587,  -10998,   16176,     901,    7337,    2085,   -4351,100.0,46.9,21.1,10.0,34.1,61.8,91.0,92.9,9.0,7.1,100.0,46.9,21.1,10.0,34.1,61.8,91.0,92.9,9.0,7.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,148,81,72,49,50,229,176,302,148,81,72,49,50,229,176,0,0,0,0,0,0,0,0,22.6,29.8,32.0,42.2,18.8,26.6,26.7,37.2,22.6,29.8,32.0,42.2,18.8,26.6,26.7,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102681,GOLD - COMMODITY EXCHANGE INC.,150414,2015-04-14,088691,CMX,1,88,395089,184741,86344,44957,130960,234553,360658,365854,34431,29235,395089,184741,86344,44957,130960,234553,360658,365854,34431,29235,0,0,0,0,0,0,0,0,0,0,    4518,    1611,    3971,    5798,   -2239,   -6935,    5170,    2834,    -652,    1684,100.0,46.8,21.9,11.4,33.1,59.4,91.3,92.6,8.7,7.4,100.0,46.8,21.9,11.4,33.1,59.4,91.3,92.6,8.7,7.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,143,87,73,51,48,228,181,307,143,87,73,51,48,228,181,0,0,0,0,0,0,0,0,22.0,29.0,30.8,40.8,18.5,26.2,25.9,36.1,22.0,29.0,30.8,40.8,18.5,26.2,25.9,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102680,GOLD - COMMODITY EXCHANGE INC.,150421,2015-04-21,088691,CMX,1,88,397379,184567,83322,50963,126107,231113,361637,365398,35742,31981,397379,184567,83322,50963,126107,231113,361637,365398,35742,31981,0,0,0,0,0,0,0,0,0,0,    2290,    -174,   -3022,    6006,   -4853,   -3440,     979,    -456,    1311,    2746,100.0,46.4,21.0,12.8,31.7,58.2,91.0,92.0,9.0,8.0,100.0,46.4,21.0,12.8,31.7,58.2,91.0,92.0,9.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,135,87,71,54,46,223,177,297,135,87,71,54,46,223,177,0,0,0,0,0,0,0,0,21.8,28.1,30.2,40.9,18.8,25.3,26.1,35.6,21.8,28.1,30.2,40.9,18.8,25.3,26.1,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102679,GOLD - COMMODITY EXCHANGE INC.,150428,2015-04-28,088691,CMX,1,88,403575,189929,88672,52390,125733,232605,368052,373667,35523,29908,403575,189929,88672,52390,125733,232605,368052,373667,35523,29908,0,0,0,0,0,0,0,0,0,0,    6196,    5362,    5350,    1427,    -374,    1492,    6415,    8269,    -219,   -2073,100.0,47.1,22.0,13.0,31.2,57.6,91.2,92.6,8.8,7.4,100.0,47.1,22.0,13.0,31.2,57.6,91.2,92.6,8.8,7.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,144,90,75,50,47,230,180,303,144,90,75,50,47,230,180,0,0,0,0,0,0,0,0,21.9,27.4,30.4,40.3,18.7,24.5,26.0,35.2,21.9,27.4,30.4,40.3,18.7,24.5,26.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102678,GOLD - COMMODITY EXCHANGE INC.,150505,2015-05-05,088691,CMX,1,88,399988,173105,100665,56074,138096,212258,367275,368997,32713,30991,399988,173105,100665,56074,138096,212258,367275,368997,32713,30991,0,0,0,0,0,0,0,0,0,0,   -3587,  -16824,   11993,    3684,   12363,  -20347,    -777,   -4670,   -2810,    1083,100.0,43.3,25.2,14.0,34.5,53.1,91.8,92.3,8.2,7.7,100.0,43.3,25.2,14.0,34.5,53.1,91.8,92.3,8.2,7.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,132,91,78,53,46,221,187,299,132,91,78,53,46,221,187,0,0,0,0,0,0,0,0,22.4,25.6,31.7,38.3,19.6,23.1,26.8,32.5,22.4,25.6,31.7,38.3,19.6,23.1,26.8,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102677,GOLD - COMMODITY EXCHANGE INC.,150512,2015-05-12,088691,CMX,1,88,405612,179257,101817,49451,144829,222331,373537,373599,32075,32013,405612,179257,101817,49451,144829,222331,373537,373599,32075,32013,0,0,0,0,0,0,0,0,0,0,    5624,    6152,    1152,   -6623,    6733,   10073,    6262,    4602,    -638,    1022,100.0,44.2,25.1,12.2,35.7,54.8,92.1,92.1,7.9,7.9,100.0,44.2,25.1,12.2,35.7,54.8,92.1,92.1,7.9,7.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,137,97,87,53,52,231,204,312,137,97,87,53,52,231,204,0,0,0,0,0,0,0,0,22.7,25.4,31.1,38.5,20.1,23.0,27.0,32.7,22.7,25.4,31.1,38.5,20.1,23.0,27.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102676,GOLD - COMMODITY EXCHANGE INC.,150519,2015-05-19,088691,CMX,1,88,428597,202190,79569,46685,140751,273085,389626,399339,38971,29258,428597,202190,79569,46685,140751,273085,389626,399339,38971,29258,0,0,0,0,0,0,0,0,0,0,   22985,   22933,  -22248,   -2766,   -4078,   50754,   16089,   25740,    6896,   -2755,100.0,47.2,18.6,10.9,32.8,63.7,90.9,93.2,9.1,6.8,100.0,47.2,18.6,10.9,32.8,63.7,90.9,93.2,9.1,6.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,142,89,81,49,52,223,196,305,142,89,81,49,52,223,196,0,0,0,0,0,0,0,0,22.4,29.0,31.7,43.4,21.1,25.9,28.3,38.2,22.4,29.0,31.7,43.4,21.1,25.9,28.3,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102675,GOLD - COMMODITY EXCHANGE INC.,150526,2015-05-26,088691,CMX,1,88,411961,191951,87257,38409,144540,254260,374900,379926,37061,32035,411961,191951,87257,38409,144540,254260,374900,379926,37061,32035,0,0,0,0,0,0,0,0,0,0,  -16636,  -10239,    7688,   -8276,    3789,  -18825,  -14726,  -19413,   -1910,    2777,100.0,46.6,21.2,9.3,35.1,61.7,91.0,92.2,9.0,7.8,100.0,46.6,21.2,9.3,35.1,61.7,91.0,92.2,9.0,7.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,125,97,77,52,49,216,192,297,125,97,77,52,49,216,192,0,0,0,0,0,0,0,0,23.5,27.9,32.8,42.2,22.5,25.1,29.9,36.8,23.5,27.9,32.8,42.2,22.5,25.1,29.9,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102674,GOLD - COMMODITY EXCHANGE INC.,150602,2015-06-02,088691,CMX,1,88,398724,194299,89889,32798,138423,246573,365520,369260,33204,29464,398724,194299,89889,32798,138423,246573,365520,369260,33204,29464,0,0,0,0,0,0,0,0,0,0,  -13237,    2348,    2632,   -5611,   -6117,   -7687,   -9380,  -10666,   -3857,   -2571,100.0,48.7,22.5,8.2,34.7,61.8,91.7,92.6,8.3,7.4,100.0,48.7,22.5,8.2,34.7,61.8,91.7,92.6,8.3,7.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,128,96,69,52,46,215,185,299,128,96,69,52,46,215,185,0,0,0,0,0,0,0,0,24.1,28.5,33.9,43.9,22.9,25.8,31.2,38.5,24.1,28.5,33.9,43.9,22.9,25.8,31.2,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102673,GOLD - COMMODITY EXCHANGE INC.,150609,2015-06-09,088691,CMX,1,88,406069,186813,111723,33742,150277,228866,370832,374331,35237,31738,406069,186813,111723,33742,150277,228866,370832,374331,35237,31738,0,0,0,0,0,0,0,0,0,0,    7345,   -7486,   21834,     944,   11854,  -17707,    5312,    5071,    2033,    2274,100.0,46.0,27.5,8.3,37.0,56.4,91.3,92.2,8.7,7.8,100.0,46.0,27.5,8.3,37.0,56.4,91.3,92.2,8.7,7.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,129,102,71,54,51,220,195,309,129,102,71,54,51,220,195,0,0,0,0,0,0,0,0,25.2,27.5,36.0,41.4,24.5,24.8,32.8,36.2,25.2,27.5,36.0,41.4,24.5,24.8,32.8,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102672,GOLD - COMMODITY EXCHANGE INC.,150616,2015-06-16,088691,CMX ,1,88,415718,191053,115330,37042,153712,230349,381807,382721,33911,32997,415718,191053,115330,37042,153712,230349,381807,382721,33911,32997,0,0,0,0,0,0,0,0,0,0,    9649,    4240,    3607,    3300,    3435,    1483,   10975,    8390,   -1326,    1259,100.0,46.0,27.7,8.9,37.0,55.4,91.8,92.1,8.2,7.9,100.0,46.0,27.7,8.9,37.0,55.4,91.8,92.1,8.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,134,92,67,54,50,221,184,302,134,92,67,54,50,221,184,0,0,0,0,0,0,0,0,24.8,26.7,35.8,40.5,24.0,24.1,31.7,35.1,24.8,26.7,35.8,40.5,24.0,24.1,31.7,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102671,GOLD - COMMODITY EXCHANGE INC.,150623,2015-06-23,088691,CMX ,1,88,430978,202944,107830,41267,150444,251332,394655,400429,36323,30549,430978,202944,107830,41267,150444,251332,394655,400429,36323,30549,0,0,0,0,0,0,0,0,0,0,   15260,   11891,   -7500,    4225,   -3268,   20983,   12848,   17708,    2412,   -2448,100.0,47.1,25.0,9.6,34.9,58.3,91.6,92.9,8.4,7.1,100.0,47.1,25.0,9.6,34.9,58.3,91.6,92.9,8.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,141,95,83,52,51,236,196,315,141,95,83,52,51,236,196,0,0,0,0,0,0,0,0,23.8,28.8,35.2,42.8,23.1,26.3,31.2,37.0,23.8,28.8,35.2,42.8,23.1,26.3,31.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102670,GOLD - COMMODITY EXCHANGE INC.,150630,2015-06-30,088691,CMX ,1,88,442301,194476,127321,46169,163797,238566,404442,412056,37859,30245,442301,194476,127321,46169,163797,238566,404442,412056,37859,30245,0,0,0,0,0,0,0,0,0,0,   11323,   -8468,   19491,    4902,   13353,  -12766,    9787,   11627,    1536,    -304,100.0,44.0,28.8,10.4,37.0,53.9,91.4,93.2,8.6,6.8,100.0,44.0,28.8,10.4,37.0,53.9,91.4,93.2,8.6,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,132,96,79,54,50,227,192,304,132,96,79,54,50,227,192,0,0,0,0,0,0,0,0,23.7,28.2,35.5,41.7,22.8,25.7,30.2,35.3,23.7,28.2,35.5,41.7,22.8,25.7,30.2,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102669,GOLD - COMMODITY EXCHANGE INC.,150707,2015-07-07,088691,CMX ,1,88,452145,193776,143328,48006,172552,225141,414334,416475,37811,35670,452145,193776,143328,48006,172552,225141,414334,416475,37811,35670,0,0,0,0,0,0,0,0,0,0,    9844,    -700,   16007,    1837,    8755,  -13425,    9892,    4419,     -48,    5425,100.0,42.9,31.7,10.6,38.2,49.8,91.6,92.1,8.4,7.9,100.0,42.9,31.7,10.6,38.2,49.8,91.6,92.1,8.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,141,102,81,59,50,236,206,322,141,102,81,59,50,236,206,0,0,0,0,0,0,0,0,23.6,26.9,35.5,39.4,22.7,24.2,30.1,33.8,23.6,26.9,35.5,39.4,22.7,24.2,30.1,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102668,GOLD - COMMODITY EXCHANGE INC.,150714,2015-07-14,088691,CMX ,1,88,462664,191014,143190,51510,183945,232414,426469,427114,36195,35550,462664,191014,143190,51510,183945,232414,426469,427114,36195,35550,0,0,0,0,0,0,0,0,0,0,   10519,   -2762,    -138,    3504,   11393,    7273,   12135,   10639,   -1616,    -120,100.0,41.3,30.9,11.1,39.8,50.2,92.2,92.3,7.8,7.7,100.0,41.3,30.9,11.1,39.8,50.2,92.2,92.3,7.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,137,102,88,62,54,241,217,328,137,102,88,62,54,241,217,0,0,0,0,0,0,0,0,23.1,27.5,34.6,40.5,22.4,24.0,29.9,34.5,23.1,27.5,34.6,40.5,22.4,24.0,29.9,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102667,GOLD - COMMODITY EXCHANGE INC.,150721,2015-07-21,088691,CMX ,1,88,459760,187720,159441,46943,189676,211260,424339,417644,35421,42116,459760,187720,159441,46943,189676,211260,424339,417644,35421,42116,0,0,0,0,0,0,0,0,0,0,   -2904,   -3294,   16251,   -4567,    5731,  -21154,   -2130,   -9470,    -774,    6566,100.0,40.8,34.7,10.2,41.3,46.0,92.3,90.8,7.7,9.2,100.0,40.8,34.7,10.2,41.3,46.0,92.3,90.8,7.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,135,137,81,60,55,235,238,347,135,137,81,60,55,235,238,0,0,0,0,0,0,0,0,23.1,26.2,34.3,37.7,22.3,21.8,28.9,31.1,23.1,26.2,34.3,37.7,22.3,21.8,28.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102666,GOLD - COMMODITY EXCHANGE INC.,150728,2015-07-28,088691,CMX ,1,88,438282,182977,158512,44365,176720,191986,404062,394863,34220,43419,438282,182977,158512,44365,176720,191986,404062,394863,34220,43419,0,0,0,0,0,0,0,0,0,0,  -21478,   -4743,    -929,   -2578,  -12956,  -19274,  -20277,  -22781,   -1201,    1303,100.0,41.7,36.2,10.1,40.3,43.8,92.2,90.1,7.8,9.9,100.0,41.7,36.2,10.1,40.3,43.8,92.2,90.1,7.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,127,121,85,55,55,223,226,322,127,121,85,55,55,223,226,0,0,0,0,0,0,0,0,24.6,28.6,36.6,40.8,23.6,23.6,30.9,33.7,24.6,28.6,36.6,40.8,23.6,23.6,30.9,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
102665,GOLD - COMMODITY EXCHANGE INC.,150804,2015-08-04,088691,CMX ,1,88,434273,184792,154892,46290,170826,185646,401908,386828,32365,47445,434273,184792,154892,46290,170826,185646,401908,386828,32365,47445,0,0,0,0,0,0,0,0,0,0,   -4009,    1815,   -3620,    1925,   -5894,   -6340,   -2154,   -8035,   -1855,    4026,100.0,42.6,35.7,10.7,39.3,42.7,92.5,89.1,7.5,10.9,100.0,42.6,35.7,10.7,39.3,42.7,92.5,89.1,7.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,126,127,81,51,50,213,230,330,126,127,81,51,50,213,230,0,0,0,0,0,0,0,0,25.1,29.2,36.8,41.5,23.9,25.1,31.3,35.1,25.1,29.2,36.8,41.5,23.9,25.1,31.3,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX ,88
